run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
3825b893,tr_correct_sampling,52,5,0,bench_out_shot_diff_52/theta_3825b893.pt,bench_out_shot_diff_52/iter_3825b893.csv,RMSprop_003,10000
68a174fc,tr_correct_sampling,52,1,0,bench_out_shot_diff_52/theta_68a174fc.pt,bench_out_shot_diff_52/iter_68a174fc.csv,RMSprop_003,10000
