iter,exp_value,best_result,iter_time,max_memory
0,204.9045,"""0010000111110111101110011101000100101011111010100010""",3.42183780670166,443338240
1,201.9744,"""1010000111110100010001100010111011010100000101000001""",3.381434440612793,443338240
2,199.1712,"""0010000111110100010001100010110100101011111010111110""",3.40804386138916,443338240
3,196.3599,"""1010000111110100010001100010110100101011111010110001""",3.4046332836151123,443338240
4,193.89780000000002,"""0010000111110100010110011101000101010100000101001110""",3.3652031421661377,443338240
