iter,exp_value,best_result,iter_time,max_memory
0,202.86639404296875,"""1101111000001000010001100010111010101001111010101101""",11.217162847518921,74460160
1,199.82159423828125,"""0101111000001011101110011101000101010110000101011110""",11.094375371932983,74460160
2,196.1667938232422,"""0101111000001011101110011101000101010110000101011110""",11.09426736831665,74460160
3,192.6514892578125,"""1101111000001011101110011101000101010110000101011101""",11.135051965713501,74460160
4,188.61769104003906,"""1101111000001011101110011101000101010110000101010001""",11.110584259033203,74460160
