iter,exp_value,best_result,iter_time,max_memory
0,203.2553,"""0010000111110111101001100010111010101000011010100010""",15.897520303726196,71663104
1,201.03990000000002,"""1010000111110100001001100010110101010111100101001101""",16.045270204544067,71663104
2,199.0841,"""1010000111110100001001100010110101010111100101001101""",15.976072072982788,71663104
3,196.56490000000002,"""1010000111110100001001100010110101010111100101001101""",16.000266790390015,71663104
4,194.24120000000002,"""0010000111110100001001100010110101010111100110110010""",15.978103160858154,71663104
