iter,exp_value,best_result,iter_time,max_memory
0,202.8013,"""0010000111110111101001100010111010101001111010100010""",3.1130146980285645,2613687296
1,199.6583,"""0010000111110100101001100010001010101001111010110010""",3.1085002422332764,2613687296
2,196.67180000000002,"""0010000111110100101001100010001010101001111011001110""",3.074052095413208,2613687296
3,192.7003,"""0010000111110100101110011101110101010110000100101110""",3.098440647125244,2613687296
4,187.73170000000002,"""1010000111110100101110011101110101010110000100101101""",3.0832126140594482,2613687296
