iter,exp_value,best_result,iter_time,max_memory
0,202.7435302734375,"""0010000111110111101110011101000101010101111011000010""",10.568303108215332,47445504
1,199.2772674560547,"""0010000111110100101110011101000101010110000100100010""",10.626586675643921,47445504
2,195.81649780273438,"""1010000111110100101110011101000101010110000100100001""",10.638887166976929,47445504
3,191.00003051757812,"""1011111000001011010001100010111010101001111011011101""",10.677297115325928,47445504
4,184.76019287109375,"""1011111000001011010001100010111010101001111011011101""",10.722249984741211,47445504
