iter,exp_value,best_result,iter_time,max_memory
0,202.7868,"""1101111000001000010110011101000101010101111010100001""",4.089066743850708,240198144
1,199.9969,"""0101111000001000101001100010111010101010000101011110""",4.0538108348846436,240198144
2,197.25400000000002,"""1101111000001011010110011101000110101010000101011101""",4.050304651260376,240198144
3,195.06390000000002,"""0101111000001011010110011101000110101010000101011110""",4.096920967102051,240198144
4,192.52540000000002,"""0101111000001011010110011101000110101001111001011110""",4.0225725173950195,240198144
