iter,exp_value,best_result,iter_time,max_memory
0,202.93399047851562,"""0010000111110111101001100010111010101000011010100010""",2.7780449390411377,73596928
1,199.63780212402344,"""0101111000001011110001100010111010101000011010100010""",2.8631529808044434,73596928
2,197.5198974609375,"""1101111000001011101110011101000101010110011010100001""",2.8121466636657715,73596928
3,196.00209045410156,"""0101111000001011010110011101000101010100011010101110""",2.8251562118530273,73596928
4,193.91249084472656,"""0101111000001011010110011101000101010111100110101110""",2.8228824138641357,73596928
