iter,exp_value,best_result,iter_time,max_memory
0,202.93539428710938,"""0101111000001000010110011101000101010101111011010010""",1.3815574645996094,113591808
1,199.85609436035156,"""0101111000001011010110011101000101010110000100101110""",1.4280190467834473,113591808
2,198.22470092773438,"""1101111000001011101001100010111010101001111011010001""",1.4219934940338135,113591808
3,195.79930114746094,"""1101111000001011001110011101000101010110000100100001""",1.4302473068237305,113591808
4,193.03720092773438,"""0101111000001011001001100010111010101001111000101110""",1.4517195224761963,113591808
