iter,exp_value,best_result,iter_time,max_memory
0,202.69910000000002,"""0101111000001000010001100010111010101001111011010010""",9.10948133468628,85399552
1,200.00900000000001,"""0101111000001011010001100010111010101001111011011110""",9.055552244186401,85399552
2,197.418,"""0010000111110100100001100010111010101010011011011110""",9.089062452316284,85399552
3,194.9777,"""1101111000001011011110011101000101010101111011011101""",9.029593229293823,85399552
4,192.0504,"""1101111000001011011110011101000101010101111011010001""",9.064474105834961,85399552
