iter,exp_value,best_result,iter_time,max_memory
0,203.02639770507812,"""0101111000001000010001100010111010101010000100100010""",0.7444915771484375,214907392
1,199.73289489746094,"""1101111000001011001110011101000101010101111010100001""",0.7504086494445801,214907392
2,197.37258911132812,"""0101111000001011001110011101000101010110000101011110""",0.7436041831970215,214907392
3,195.46009826660156,"""1101111000001011010001100010111010101001111011000001""",0.7416460514068604,214907392
4,192.77549743652344,"""1101111000001011010001100010111010101001111011000001""",0.7462306022644043,214907392
