iter,exp_value,best_result,iter_time,max_memory
0,203.07809448242188,"""0101111000001000010110011101000101010101100101011110""",0.5194027423858643,420687872
1,200.3916015625,"""0101111000001011101110011101000101010110011010100010""",0.5172357559204102,420687872
2,198.36788940429688,"""0101111000001011010001100010111010101001100101011110""",0.5178117752075195,420687872
3,195.94149780273438,"""1101111000001011010001100010111010101001100101011101""",0.5201778411865234,420687872
4,193.0596923828125,"""0101111000001011010001100010111010101001100110100010""",0.5195648670196533,420687872
