iter,exp_value,best_result,iter_time,max_memory
0,202.7435302734375,"""0010000111110111101110011101000101010101111011000010""",2.6995620727539062,163628544
1,199.2772674560547,"""0010000111110100101110011101000101010110000100100010""",2.6722631454467773,163628544
2,195.81649780273438,"""1010000111110100101110011101000101010110000100100001""",2.72420334815979,163628544
3,191.00003051757812,"""1011111000001011010001100010111010101001111011011101""",2.680051326751709,163628544
4,184.76019287109375,"""1011111000001011010001100010111010101001111011011101""",2.684187650680542,163628544
