iter,exp_value,best_result,iter_time,max_memory
0,203.80780029296875,"""1101111000001000010110011101000101010110011011011101""",0.36285853385925293,834664448
1,199.7584991455078,"""0101111000001011010110011101000101010110011011000010""",0.36670827865600586,834664448
2,197.0666961669922,"""1101111000001011010110011101000101010111100100100001""",0.3636288642883301,834664448
3,193.2490997314453,"""1101111000001011010110011101000101010110011011011101""",0.3627007007598877,834664448
4,190.85479736328125,"""0101111000001011010110011101000101010110011011011110""",0.3636598587036133,834664448
