iter,exp_value,best_result,iter_time,max_memory
0,202.7435302734375,"""0010000111110111101110011101000101010101111011000010""",5.27482795715332,86172160
1,199.2772674560547,"""0010000111110100101110011101000101010110000100100010""",5.361583948135376,86172160
2,195.81649780273438,"""1010000111110100101110011101000101010110000100100001""",5.320773124694824,86172160
3,191.00003051757812,"""1011111000001011010001100010111010101001111011011101""",5.31311559677124,86172160
4,184.76019287109375,"""1011111000001011010001100010111010101001111011011101""",5.329012632369995,86172160
