iter,exp_value,best_result,iter_time,max_memory
0,202.9205,"""1101111000001000010110011101000101010111111011011101""",3.3913373947143555,2930970624
1,199.37890000000002,"""0101111000001011001110011101000101010111111011010010""",3.089816093444824,2930970624
2,195.82260000000002,"""1101111000001011110001100010111010101001111011011101""",2.9526896476745605,2930970624
3,191.58520000000001,"""0101111000001011110001100010111010101001111011011110""",2.9530982971191406,2930970624
4,187.67940000000002,"""0100000111110100001110011101111010101001111011011110""",3.1080586910247803,2930970624
