iter,exp_value,best_result,iter_time
0,22.7331,"""00110010""",0.1950380802154541
1,21.5992,"""00110010""",0.19434404373168945
2,20.654500000000002,"""00110010""",0.19180583953857422
3,19.8118,"""10011000""",0.19165921211242676
4,19.2007,"""11001000""",0.18901491165161133
5,18.8308,"""11001000""",0.19785380363464355
6,18.6783,"""11001000""",0.19202184677124023
7,18.5832,"""11001000""",0.19104790687561035
8,18.5421,"""11001000""",0.18922948837280273
9,18.5124,"""11001000""",0.19999194145202637
10,18.515700000000002,"""00110010""",0.19566655158996582
11,18.437900000000003,"""00110010""",0.19446182250976562
12,18.4249,"""00110010""",0.2007884979248047
13,18.4114,"""00110010""",0.19150781631469727
14,18.403100000000002,"""00110010""",0.19143152236938477
15,18.412100000000002,"""00110010""",0.1937568187713623
16,18.3957,"""00110010""",0.19351577758789062
17,18.3744,"""00110010""",0.192230224609375
18,18.3642,"""00110010""",0.19242429733276367
19,18.3286,"""00110010""",0.1917707920074463
20,18.3425,"""00110010""",0.1983492374420166
21,18.3255,"""01100111""",0.19415283203125
22,18.2821,"""01100111""",0.19140386581420898
23,18.1215,"""01100111""",0.1908581256866455
24,17.904600000000002,"""10011001""",0.19030499458312988
25,17.6771,"""10011001""",0.1914975643157959
26,17.3813,"""10011001""",0.1907355785369873
27,16.9354,"""10011001""",0.19161462783813477
28,16.402900000000002,"""10011001""",0.20603489875793457
29,15.849,"""10011001""",0.1917407512664795
30,15.3543,"""10011001""",0.19042658805847168
31,15.0686,"""01100111""",0.19407320022583008
32,14.802700000000002,"""01100111""",0.19218230247497559
33,14.614,"""01100111""",0.1929333209991455
34,14.3467,"""01100111""",0.1911318302154541
35,14.030600000000002,"""01100111""",0.20953774452209473
36,13.3952,"""01100111""",0.19211244583129883
37,12.4803,"""01100111""",0.19156813621520996
38,11.4451,"""01100111""",0.1897871494293213
39,10.4968,"""01100111""",0.19092893600463867
40,9.874500000000001,"""01100111""",0.18947172164916992
41,9.5778,"""01100111""",0.19284367561340332
42,9.3983,"""01100111""",0.22470331192016602
43,9.283800000000001,"""01100111""",0.19244885444641113
44,9.1915,"""01100111""",0.1899416446685791
45,9.142000000000001,"""01100111""",0.19005560874938965
46,9.1203,"""01100111""",0.18975615501403809
47,9.1089,"""01100111""",0.18894672393798828
48,9.096400000000001,"""01100111""",0.18878984451293945
49,9.0911,"""01100111""",0.18971538543701172
50,9.0889,"""01100111""",0.19095563888549805
51,9.0845,"""01100111""",0.1939547061920166
52,9.0786,"""01100111""",0.191544771194458
53,9.0821,"""01100111""",0.19186973571777344
54,9.0736,"""01100111""",0.19204306602478027
55,9.0919,"""01100111""",0.19113373756408691
56,9.0728,"""01100111""",0.1922142505645752
57,9.0831,"""01100111""",0.21337080001831055
58,9.0756,"""01100111""",0.19045305252075195
59,9.0777,"""01100111""",0.18946099281311035
60,9.076500000000001,"""01100111""",0.19144201278686523
61,9.0905,"""01100111""",0.19471096992492676
62,9.0707,"""01100111""",0.19046401977539062
63,9.0832,"""01100111""",0.19092249870300293
64,9.075700000000001,"""01100111""",0.18880319595336914
65,9.094100000000001,"""01100111""",0.19057726860046387
66,9.063500000000001,"""01100111""",0.19182085990905762
67,9.1205,"""01100111""",0.1912071704864502
68,9.0539,"""01100111""",0.19018268585205078
69,9.1194,"""01100111""",0.19451570510864258
70,9.0684,"""01100111""",0.1903986930847168
71,9.1136,"""01100111""",0.19387245178222656
72,9.0653,"""01100111""",0.19126391410827637
73,9.125200000000001,"""01100111""",0.19173717498779297
74,9.048300000000001,"""01100111""",0.19147086143493652
75,9.142100000000001,"""01100111""",0.19007492065429688
76,9.0792,"""01100111""",0.19016575813293457
77,9.1198,"""01100111""",0.19028663635253906
78,9.0996,"""01100111""",0.19101190567016602
79,9.0945,"""01100111""",0.19104933738708496
80,9.1046,"""01100111""",0.1910407543182373
81,9.0949,"""01100111""",0.19385886192321777
82,9.0996,"""01100111""",0.19065594673156738
83,9.093300000000001,"""01100111""",0.19053292274475098
84,9.0952,"""01100111""",0.19054579734802246
85,9.0878,"""01100111""",0.19086098670959473
86,9.073400000000001,"""01100111""",0.18962478637695312
87,9.083,"""01100111""",0.18951201438903809
88,9.070500000000001,"""01100111""",0.1904134750366211
89,9.0672,"""01100111""",0.19042444229125977
90,9.0861,"""01100111""",0.18969941139221191
91,9.0671,"""01100111""",0.20380711555480957
92,9.1007,"""01100111""",0.18965959548950195
93,9.0649,"""01100111""",0.18973755836486816
94,9.071200000000001,"""01100111""",0.19022536277770996
95,9.0646,"""01100111""",0.19030117988586426
96,9.0678,"""01100111""",0.19011950492858887
97,9.0585,"""01100111""",0.18980860710144043
98,9.0739,"""01100111""",0.1898667812347412
99,9.0929,"""01100111""",0.1923685073852539
