graph_id,N,depth,seed,method,exp_value
N8_S4,8,7,4,sv,32.86063865900802
N8_S4,8,7,4,tr_expectation,1.3744573593139648
N8_S4,8,7,4,tr_sampling,34.06089782714844
N8_S4,8,7,4,tr_correct_sampling,34.626000000000005
N8_S4,8,8,4,sv,34.08528321186436
N8_S4,8,8,4,tr_expectation,0.4612921178340912
N8_S4,8,8,4,tr_sampling,33.75729751586914
N8_S4,8,8,4,tr_correct_sampling,34.2387
N8_S4,8,9,4,sv,34.24552791272596
N8_S4,8,9,4,tr_expectation,0.1194557249546051
N8_S4,8,9,4,tr_sampling,33.87779998779297
N8_S4,8,9,4,tr_correct_sampling,33.6942
N8_S5,8,1,5,sv,32.8986462248764
N8_S5,8,1,5,tr_expectation,32.898704528808594
N8_S5,8,1,5,tr_sampling,32.92749786376953
N8_S5,8,1,5,tr_correct_sampling,33.071200000000005
N8_S5,8,2,5,sv,40.099398354567825
N8_S5,8,2,5,tr_expectation,40.10016632080078
N8_S5,8,2,5,tr_sampling,39.13959884643555
N8_S5,8,2,5,tr_correct_sampling,40.1071
N8_S5,8,3,5,sv,38.598527860988064
N8_S5,8,3,5,tr_expectation,38.53132247924805
N8_S5,8,3,5,tr_sampling,38.39809799194336
N8_S5,8,3,5,tr_correct_sampling,38.8067
N8_S5,8,4,5,sv,39.57311415415947
N8_S5,8,4,5,tr_expectation,32.543582916259766
N8_S5,8,4,5,tr_sampling,39.73759841918945
N8_S5,8,4,5,tr_correct_sampling,39.658300000000004
N8_S5,8,5,5,sv,39.49371319394961
N8_S5,8,5,5,tr_expectation,16.335769653320312
N8_S5,8,5,5,tr_sampling,39.03179931640625
N8_S5,8,5,5,tr_correct_sampling,39.120400000000004
N8_S5,8,6,5,sv,38.92574819907041
N8_S5,8,6,5,tr_expectation,6.992763519287109
N8_S5,8,6,5,tr_sampling,40.2510986328125
N8_S5,8,6,5,tr_correct_sampling,40.7869
N8_S5,8,7,5,sv,39.92270396383325
N8_S5,8,7,5,tr_expectation,2.000107765197754
N8_S5,8,7,5,tr_sampling,38.29119873046875
N8_S5,8,7,5,tr_correct_sampling,38.7847
N8_S5,8,8,5,sv,39.39185273653488
N8_S5,8,8,5,tr_expectation,0.5456146597862244
N8_S5,8,8,5,tr_sampling,40.5463981628418
N8_S5,8,8,5,tr_correct_sampling,39.304700000000004
N8_S5,8,9,5,sv,38.28325234788838
N8_S5,8,9,5,tr_expectation,0.1733366698026657
N8_S5,8,9,5,tr_sampling,39.02579879760742
N8_S5,8,9,5,tr_correct_sampling,39.336200000000005
N8_S6,8,1,6,sv,34.649316937505844
N8_S6,8,1,6,tr_expectation,34.649330139160156
N8_S6,8,1,6,tr_sampling,34.781497955322266
N8_S6,8,1,6,tr_correct_sampling,34.6236
N8_S6,8,2,6,sv,30.47446391759096
N8_S6,8,2,6,tr_expectation,30.47441864013672
N8_S6,8,2,6,tr_sampling,30.790298461914062
N8_S6,8,2,6,tr_correct_sampling,30.443800000000003
N8_S6,8,3,6,sv,28.785116232030937
N8_S6,8,3,6,tr_expectation,28.59786033630371
N8_S6,8,3,6,tr_sampling,29.255599975585938
N8_S6,8,3,6,tr_correct_sampling,28.7569
N8_S6,8,4,6,sv,30.35855786312056
N8_S6,8,4,6,tr_expectation,28.86111831665039
N8_S6,8,4,6,tr_sampling,30.22760009765625
N8_S6,8,4,6,tr_correct_sampling,30.421300000000002
N8_S6,8,5,6,sv,31.57418946830455
N8_S6,8,5,6,tr_expectation,19.971817016601562
N8_S6,8,5,6,tr_sampling,31.108699798583984
N8_S6,8,5,6,tr_correct_sampling,31.700400000000002
N8_S6,8,6,6,sv,30.21793599497424
N8_S6,8,6,6,tr_expectation,10.726627349853516
N8_S6,8,6,6,tr_sampling,30.146299362182617
N8_S6,8,6,6,tr_correct_sampling,28.895300000000002
N8_S6,8,7,6,sv,30.07109452632657
N8_S6,8,7,6,tr_expectation,5.032267093658447
N8_S6,8,7,6,tr_sampling,30.09619903564453
N8_S6,8,7,6,tr_correct_sampling,30.2405
N8_S6,8,8,6,sv,30.161446263297837
N8_S6,8,8,6,tr_expectation,1.6894336938858032
N8_S6,8,8,6,tr_sampling,30.918498992919922
N8_S6,8,8,6,tr_correct_sampling,30.714100000000002
N8_S6,8,9,6,sv,29.939462237021107
N8_S6,8,9,6,tr_expectation,0.48850899934768677
N8_S6,8,9,6,tr_sampling,29.981698989868164
N8_S6,8,9,6,tr_correct_sampling,30.4431
N8_S7,8,1,7,sv,28.118206007092745
N8_S7,8,1,7,tr_expectation,28.118083953857422
N8_S7,8,1,7,tr_sampling,28.273799896240234
N8_S7,8,1,7,tr_correct_sampling,28.1917
N8_S7,8,2,7,sv,25.26970988561179
N8_S7,8,2,7,tr_expectation,25.269681930541992
N8_S7,8,2,7,tr_sampling,25.931699752807617
N8_S7,8,2,7,tr_correct_sampling,25.2715
N8_S7,8,3,7,sv,29.625979075175135
N8_S7,8,3,7,tr_expectation,29.626401901245117
N8_S7,8,3,7,tr_sampling,29.5497989654541
N8_S7,8,3,7,tr_correct_sampling,29.6446
N8_S7,8,4,7,sv,31.24855045904313
N8_S7,8,4,7,tr_expectation,28.05217170715332
N8_S7,8,4,7,tr_sampling,31.37099838256836
N8_S7,8,4,7,tr_correct_sampling,31.4631
N8_S7,8,5,7,sv,30.696190485751387
N8_S7,8,5,7,tr_expectation,14.061241149902344
N8_S7,8,5,7,tr_sampling,30.148300170898438
N8_S7,8,5,7,tr_correct_sampling,30.7788
N8_S7,8,6,7,sv,29.171024025569512
N8_S7,8,6,7,tr_expectation,4.020773410797119
N8_S7,8,6,7,tr_sampling,29.39849853515625
N8_S7,8,6,7,tr_correct_sampling,30.2939
N8_S7,8,7,7,sv,29.586978024936244
N8_S7,8,7,7,tr_expectation,1.101653814315796
N8_S7,8,7,7,tr_sampling,30.787899017333984
N8_S7,8,7,7,tr_correct_sampling,31.1752
N8_S7,8,8,7,sv,31.44827590446206
N8_S7,8,8,7,tr_expectation,0.33245134353637695
N8_S7,8,8,7,tr_sampling,29.521900177001953
N8_S7,8,8,7,tr_correct_sampling,29.6563
N8_S7,8,9,7,sv,30.892518846368155
N8_S7,8,9,7,tr_expectation,0.08251100778579712
N8_S7,8,9,7,tr_sampling,31.15009880065918
N8_S7,8,9,7,tr_correct_sampling,31.444200000000002
N8_S8,8,1,8,sv,37.25630421122002
N8_S8,8,1,8,tr_expectation,37.25632858276367
N8_S8,8,1,8,tr_sampling,35.18339920043945
N8_S8,8,1,8,tr_correct_sampling,37.238800000000005
N8_S8,8,2,8,sv,37.828211832021935
N8_S8,8,2,8,tr_expectation,37.82882308959961
N8_S8,8,2,8,tr_sampling,35.58319854736328
N8_S8,8,2,8,tr_correct_sampling,37.8633
N8_S8,8,3,8,sv,33.11392829383679
N8_S8,8,3,8,tr_expectation,33.27547073364258
N8_S8,8,3,8,tr_sampling,33.2234992980957
N8_S8,8,3,8,tr_correct_sampling,33.170500000000004
N8_S8,8,4,8,sv,33.968657277980675
N8_S8,8,4,8,tr_expectation,23.124019622802734
N8_S8,8,4,8,tr_sampling,33.79169845581055
N8_S8,8,4,8,tr_correct_sampling,33.6635
N8_S8,8,5,8,sv,33.15988863545449
N8_S8,8,5,8,tr_expectation,10.98823356628418
N8_S8,8,5,8,tr_sampling,33.71870040893555
N8_S8,8,5,8,tr_correct_sampling,34.6883
N8_S8,8,6,8,sv,33.26958977291213
N8_S8,8,6,8,tr_expectation,3.8544414043426514
N8_S8,8,6,8,tr_sampling,33.66699981689453
N8_S8,8,6,8,tr_correct_sampling,33.0324
N8_S8,8,7,8,sv,32.23976066980573
N8_S8,8,7,8,tr_expectation,1.1111249923706055
N8_S8,8,7,8,tr_sampling,33.02259826660156
N8_S8,8,7,8,tr_correct_sampling,31.928
N8_S8,8,8,8,sv,33.87203298952585
N8_S8,8,8,8,tr_expectation,0.389165461063385
N8_S8,8,8,8,tr_sampling,33.33839797973633
N8_S8,8,8,8,tr_correct_sampling,32.8783
N8_S8,8,9,8,sv,33.71191818879439
N8_S8,8,9,8,tr_expectation,0.13385798037052155
N8_S8,8,9,8,tr_sampling,34.43949890136719
N8_S8,8,9,8,tr_correct_sampling,34.4945
N8_S9,8,1,9,sv,40.82244451624175
N8_S9,8,1,9,tr_expectation,40.82237243652344
N8_S9,8,1,9,tr_sampling,40.5531005859375
N8_S9,8,1,9,tr_correct_sampling,40.953900000000004
N8_S9,8,2,9,sv,38.1562232892641
N8_S9,8,2,9,tr_expectation,38.15662384033203
N8_S9,8,2,9,tr_sampling,37.83559799194336
N8_S9,8,2,9,tr_correct_sampling,38.0398
N8_S9,8,3,9,sv,39.823309467262774
N8_S9,8,3,9,tr_expectation,39.656280517578125
N8_S9,8,3,9,tr_sampling,38.98429870605469
N8_S9,8,3,9,tr_correct_sampling,39.725300000000004
N8_S9,8,4,9,sv,38.05699661757022
N8_S9,8,4,9,tr_expectation,33.018165588378906
N8_S9,8,4,9,tr_sampling,37.259300231933594
N8_S9,8,4,9,tr_correct_sampling,37.8619
N8_S9,8,5,9,sv,39.41909920340693
N8_S9,8,5,9,tr_expectation,13.71240234375
N8_S9,8,5,9,tr_sampling,37.234397888183594
N8_S9,8,5,9,tr_correct_sampling,36.7126
N8_S9,8,6,9,sv,38.223077208034006
N8_S9,8,6,9,tr_expectation,4.43205451965332
N8_S9,8,6,9,tr_sampling,38.14509963989258
N8_S9,8,6,9,tr_correct_sampling,38.4895
N8_S9,8,7,9,sv,36.91179447656469
N8_S9,8,7,9,tr_expectation,1.3675167560577393
N8_S9,8,7,9,tr_sampling,37.936397552490234
N8_S9,8,7,9,tr_correct_sampling,38.226600000000005
N8_S9,8,8,9,sv,38.25718117890811
N8_S9,8,8,9,tr_expectation,0.3803918957710266
N8_S9,8,8,9,tr_sampling,38.25230026245117
N8_S9,8,8,9,tr_correct_sampling,38.8131
N8_S9,8,9,9,sv,39.13093161250559
N8_S9,8,9,9,tr_expectation,0.1444496065378189
N8_S9,8,9,9,tr_sampling,37.686100006103516
N8_S9,8,9,9,tr_correct_sampling,37.5733
N16_S0,16,1,0,sv,79.19934433941022
N16_S0,16,1,0,tr_expectation,79.19853973388672
N16_S0,16,1,0,tr_sampling,75.13269805908203
N16_S0,16,1,0,tr_correct_sampling,79.32520000000001
N16_S0,16,2,0,sv,72.2469323377681
N16_S0,16,2,0,tr_expectation,72.24726867675781
N16_S0,16,2,0,tr_sampling,72.12459564208984
N16_S0,16,2,0,tr_correct_sampling,72.04050000000001
N16_S0,16,3,0,sv,75.07940747711972
N16_S0,16,3,0,tr_expectation,75.0823745727539
N16_S0,16,3,0,tr_sampling,75.12789916992188
N16_S0,16,3,0,tr_correct_sampling,75.1906
N16_S0,16,4,0,sv,76.0027297143659
N16_S0,16,4,0,tr_expectation,58.471466064453125
N16_S0,16,4,0,tr_sampling,75.97129821777344
N16_S0,16,4,0,tr_correct_sampling,75.9088
N16_S0,16,5,0,sv,75.41571947652848
N16_S0,16,5,0,tr_expectation,23.08863639831543
N16_S0,16,5,0,tr_sampling,75.22850036621094
N16_S0,16,5,0,tr_correct_sampling,75.3126
N16_S0,16,1,0,sv,79.19934433941022
N16_S0,16,1,0,tr_expectation,79.19853973388672
N16_S0,16,1,0,tr_sampling,75.13479614257812
N16_S0,16,1,0,tr_correct_sampling,79.32520000000001
N16_S0,16,2,0,sv,72.2469323377681
N16_S0,16,2,0,tr_expectation,72.24726867675781
N16_S0,16,2,0,tr_sampling,72.07339477539062
N16_S0,16,2,0,tr_correct_sampling,72.04050000000001
N16_S0,16,3,0,sv,75.07940747711972
N16_S0,16,3,0,tr_expectation,75.0823745727539
N16_S0,16,3,0,tr_sampling,74.82599639892578
N16_S0,16,3,0,tr_correct_sampling,75.1906
N16_S0,16,4,0,sv,76.0027297143659
N16_S0,16,4,0,tr_expectation,58.471466064453125
N16_S0,16,4,0,tr_sampling,75.47930145263672
N16_S0,16,4,0,tr_correct_sampling,75.9088
N16_S0,16,5,0,sv,75.41571947652848
N16_S0,16,5,0,tr_expectation,23.08863639831543
N16_S0,16,5,0,tr_sampling,75.00599670410156
N16_S0,16,5,0,tr_correct_sampling,75.3126
N16_S0,16,1,0,sv,79.19934433941022
N16_S0,16,1,0,tr_expectation,79.19856262207031
N16_S0,16,1,0,tr_sampling,75.4209976196289
N16_S0,16,1,0,tr_correct_sampling,79.32520000000001
N16_S0,16,2,0,sv,72.2469323377681
N16_S0,16,2,0,tr_expectation,72.24671173095703
N16_S0,16,2,0,tr_sampling,72.4939956665039
N16_S0,16,2,0,tr_correct_sampling,72.04050000000001
N16_S0,16,3,0,sv,75.07940747711972
N16_S0,16,3,0,tr_expectation,74.80183410644531
N16_S0,16,3,0,tr_sampling,74.8781967163086
N16_S0,16,3,0,tr_correct_sampling,75.1329
N16_S0,16,4,0,sv,76.0027297143659
N16_S0,16,4,0,tr_expectation,58.07188034057617
N16_S0,16,4,0,tr_sampling,75.52189636230469
N16_S0,16,4,0,tr_correct_sampling,75.6644
N16_S0,16,5,0,sv,75.41571947652848
N16_S0,16,5,0,tr_expectation,24.753639221191406
N16_S0,16,5,0,tr_sampling,75.38700103759766
N16_S0,16,5,0,tr_correct_sampling,75.35000000000001
N16_S0,16,6,0,sv,75.63909884874575
N16_S0,16,6,0,tr_expectation,3.977773427963257
N16_S0,16,6,0,tr_sampling,75.75379943847656
N16_S0,16,6,0,tr_correct_sampling,75.8746
N16_S0,16,7,0,sv,75.69594826421844
N16_S0,16,7,0,tr_expectation,0.4276467263698578
N16_S0,16,7,0,tr_sampling,75.35150146484375
N16_S0,16,7,0,tr_correct_sampling,75.1125
N16_S0,16,8,0,sv,75.52971489151734
N16_S0,16,8,0,tr_expectation,0.04273450747132301
N16_S0,16,8,0,tr_sampling,74.76709747314453
N16_S0,16,8,0,tr_correct_sampling,74.8715
N16_S0,16,9,0,sv,75.56920862056045
N16_S0,16,9,0,tr_expectation,0.004328894894570112
N16_S0,16,9,0,tr_sampling,75.51750183105469
N16_S0,16,9,0,tr_correct_sampling,75.6667
N16_S1,16,1,1,sv,66.2551025537213
N16_S1,16,1,1,tr_expectation,66.25462341308594
N16_S1,16,1,1,tr_sampling,66.48829650878906
N16_S1,16,1,1,tr_correct_sampling,66.1705
N16_S1,16,2,1,sv,59.44048420441595
N16_S1,16,2,1,tr_expectation,59.44085693359375
N16_S1,16,2,1,tr_sampling,59.35329818725586
N16_S1,16,2,1,tr_correct_sampling,59.649800000000006
N16_S1,16,3,1,sv,61.322688398521656
N16_S1,16,3,1,tr_expectation,60.91843032836914
N16_S1,16,3,1,tr_sampling,61.243797302246094
N16_S1,16,3,1,tr_correct_sampling,61.295700000000004
N16_S1,16,4,1,sv,59.811971299234706
N16_S1,16,4,1,tr_expectation,49.502357482910156
N16_S1,16,4,1,tr_sampling,59.7681999206543
N16_S1,16,4,1,tr_correct_sampling,59.847100000000005
N16_S1,16,5,1,sv,59.339742862723504
N16_S1,16,5,1,tr_expectation,21.530305862426758
N16_S1,16,5,1,tr_sampling,60.13059997558594
N16_S1,16,5,1,tr_correct_sampling,60.1451
N16_S1,16,6,1,sv,59.81097837389477
N16_S1,16,6,1,tr_expectation,3.748162269592285
N16_S1,16,6,1,tr_sampling,58.950599670410156
N16_S1,16,6,1,tr_correct_sampling,59.273300000000006
N16_S1,16,7,1,sv,59.17186896429064
N16_S1,16,7,1,tr_expectation,0.30625882744789124
N16_S1,16,7,1,tr_sampling,59.145896911621094
N16_S1,16,7,1,tr_correct_sampling,59.567800000000005
N16_S1,16,8,1,sv,59.38421785415304
N16_S1,16,8,1,tr_expectation,0.029531018808484077
N16_S1,16,8,1,tr_sampling,59.36219787597656
N16_S1,16,8,1,tr_correct_sampling,59.1649
N16_S1,16,9,1,sv,59.44818596363448
N16_S1,16,9,1,tr_expectation,0.003111222991719842
N16_S1,16,9,1,tr_sampling,59.51409912109375
N16_S1,16,9,1,tr_correct_sampling,59.8975
N16_S2,16,1,2,sv,80.59635257883723
N16_S2,16,1,2,tr_expectation,80.59628295898438
N16_S2,16,1,2,tr_sampling,79.9291000366211
N16_S2,16,1,2,tr_correct_sampling,80.79570000000001
N16_S2,16,2,2,sv,66.0256812937596
N16_S2,16,2,2,tr_expectation,66.0271224975586
N16_S2,16,2,2,tr_sampling,65.13069915771484
N16_S2,16,2,2,tr_correct_sampling,66.21220000000001
N16_S2,16,3,2,sv,63.96526170599817
N16_S2,16,3,2,tr_expectation,63.96748352050781
N16_S2,16,3,2,tr_sampling,64.23259735107422
N16_S2,16,3,2,tr_correct_sampling,64.2927
N16_S2,16,4,2,sv,63.73815109805353
N16_S2,16,4,2,tr_expectation,46.08561325073242
N16_S2,16,4,2,tr_sampling,63.869998931884766
N16_S2,16,4,2,tr_correct_sampling,64.4268
N16_S2,16,5,2,sv,64.39668966929199
N16_S2,16,5,2,tr_expectation,14.260597229003906
N16_S2,16,5,2,tr_sampling,64.67369842529297
N16_S2,16,5,2,tr_correct_sampling,64.5665
N16_S2,16,6,2,sv,64.02142485464934
N16_S2,16,6,2,tr_expectation,1.9323644638061523
N16_S2,16,6,2,tr_sampling,64.04460144042969
N16_S2,16,6,2,tr_correct_sampling,63.9889
N16_S2,16,7,2,sv,63.936790763996115
N16_S2,16,7,2,tr_expectation,0.20287543535232544
N16_S2,16,7,2,tr_sampling,63.55209732055664
N16_S2,16,7,2,tr_correct_sampling,63.7804
N16_S2,16,8,2,sv,64.11107122883212
N16_S2,16,8,2,tr_expectation,0.02558908797800541
N16_S2,16,8,2,tr_sampling,64.44400024414062
N16_S2,16,8,2,tr_correct_sampling,64.5493
N16_S2,16,9,2,sv,63.94135260567025
N16_S2,16,9,2,tr_expectation,0.002643067389726639
N16_S2,16,9,2,tr_sampling,63.94949722290039
N16_S2,16,9,2,tr_correct_sampling,64.1418
N16_S3,16,1,3,sv,49.19438027636308
N16_S3,16,1,3,tr_expectation,49.19428253173828
N16_S3,16,1,3,tr_sampling,52.56919860839844
N16_S3,16,1,3,tr_correct_sampling,48.9301
N16_S3,16,2,3,sv,66.60828637218653
N16_S3,16,2,3,tr_expectation,66.6085433959961
N16_S3,16,2,3,tr_sampling,65.8030014038086
N16_S3,16,2,3,tr_correct_sampling,66.62830000000001
N16_S3,16,3,3,sv,63.686515897172534
N16_S3,16,3,3,tr_expectation,63.52332305908203
N16_S3,16,3,3,tr_sampling,63.031497955322266
N16_S3,16,3,3,tr_correct_sampling,63.5839
N16_S3,16,4,3,sv,64.5025427525789
N16_S3,16,4,3,tr_expectation,47.67880630493164
N16_S3,16,4,3,tr_sampling,64.45279693603516
N16_S3,16,4,3,tr_correct_sampling,64.48570000000001
N16_S3,16,5,3,sv,64.21862377263744
N16_S3,16,5,3,tr_expectation,13.547079086303711
N16_S3,16,5,3,tr_sampling,63.95139694213867
N16_S3,16,5,3,tr_correct_sampling,63.773900000000005
N16_S3,16,6,3,sv,64.45181161629918
N16_S3,16,6,3,tr_expectation,2.15248703956604
N16_S3,16,6,3,tr_sampling,64.45109558105469
N16_S3,16,6,3,tr_correct_sampling,64.27380000000001
N16_S3,16,7,3,sv,64.54253490294067
N16_S3,16,7,3,tr_expectation,0.18822626769542694
N16_S3,16,7,3,tr_sampling,64.92959594726562
N16_S3,16,7,3,tr_correct_sampling,64.7201
N16_S3,16,8,3,sv,64.63052863297511
N16_S3,16,8,3,tr_expectation,0.020525868982076645
N16_S3,16,8,3,tr_sampling,64.15859985351562
N16_S3,16,8,3,tr_correct_sampling,64.2519
N16_S3,16,9,3,sv,64.48843654016265
N16_S3,16,9,3,tr_expectation,0.002419821685180068
N16_S3,16,9,3,tr_sampling,64.47919464111328
N16_S3,16,9,3,tr_correct_sampling,64.77170000000001
N16_S4,16,1,4,sv,68.26017463988795
N16_S4,16,1,4,tr_expectation,68.25938415527344
N16_S4,16,1,4,tr_sampling,66.92769622802734
N16_S4,16,1,4,tr_correct_sampling,68.2799
N16_S4,16,2,4,sv,73.03852778045481
N16_S4,16,2,4,tr_expectation,73.03823852539062
N16_S4,16,2,4,tr_sampling,72.70099639892578
N16_S4,16,2,4,tr_correct_sampling,72.8186
N16_S4,16,3,4,sv,71.91795621193747
N16_S4,16,3,4,tr_expectation,71.92125701904297
N16_S4,16,3,4,tr_sampling,71.76719665527344
N16_S4,16,3,4,tr_correct_sampling,71.8104
N16_S4,16,4,4,sv,72.50397406767019
N16_S4,16,4,4,tr_expectation,51.52621078491211
N16_S4,16,4,4,tr_sampling,73.10199737548828
N16_S4,16,4,4,tr_correct_sampling,72.9696
N16_S4,16,5,4,sv,72.15153601973728
N16_S4,16,5,4,tr_expectation,17.170703887939453
N16_S4,16,5,4,tr_sampling,71.88499450683594
N16_S4,16,5,4,tr_correct_sampling,71.28410000000001
N16_S4,16,6,4,sv,72.03037130878039
N16_S4,16,6,4,tr_expectation,2.771043062210083
N16_S4,16,6,4,tr_sampling,72.33419799804688
N16_S4,16,6,4,tr_correct_sampling,71.9453
N16_S4,16,7,4,sv,71.62857096827285
N16_S4,16,7,4,tr_expectation,0.32144078612327576
N16_S4,16,7,4,tr_sampling,71.65519714355469
N16_S4,16,7,4,tr_correct_sampling,71.64920000000001
N16_S4,16,8,4,sv,72.13984648396143
N16_S4,16,8,4,tr_expectation,0.0359787791967392
N16_S4,16,8,4,tr_sampling,71.40729522705078
N16_S4,16,8,4,tr_correct_sampling,71.6234
N16_S4,16,9,4,sv,72.00195978910943
N16_S4,16,9,4,tr_expectation,0.003711031749844551
N16_S4,16,9,4,tr_sampling,70.66310119628906
N16_S4,16,9,4,tr_correct_sampling,70.7001
N16_S5,16,1,5,sv,59.83526796935704
N16_S5,16,1,5,tr_expectation,59.8354377746582
N16_S5,16,1,5,tr_sampling,60.16699981689453
N16_S5,16,1,5,tr_correct_sampling,59.74
N16_S5,16,2,5,sv,63.01744640016114
N16_S5,16,2,5,tr_expectation,63.01901626586914
N16_S5,16,2,5,tr_sampling,62.463497161865234
N16_S5,16,2,5,tr_correct_sampling,63.1891
N16_S5,16,3,5,sv,60.79624747260977
N16_S5,16,3,5,tr_expectation,60.79212188720703
N16_S5,16,3,5,tr_sampling,62.057098388671875
N16_S5,16,3,5,tr_correct_sampling,60.8661
N16_S5,16,4,5,sv,61.31079916656772
N16_S5,16,4,5,tr_expectation,38.681880950927734
N16_S5,16,4,5,tr_sampling,61.60969924926758
N16_S5,16,4,5,tr_correct_sampling,61.895
N16_S5,16,5,5,sv,61.17691763777128
N16_S5,16,5,5,tr_expectation,11.229978561401367
N16_S5,16,5,5,tr_sampling,61.36470031738281
N16_S5,16,5,5,tr_correct_sampling,61.7813
N16_S5,16,6,5,sv,61.46546900861948
N16_S5,16,6,5,tr_expectation,1.7871595621109009
N16_S5,16,6,5,tr_sampling,61.21369934082031
N16_S5,16,6,5,tr_correct_sampling,61.4495
N16_S5,16,7,5,sv,61.438041695861216
N16_S5,16,7,5,tr_expectation,0.19762256741523743
N16_S5,16,7,5,tr_sampling,61.811100006103516
N16_S5,16,7,5,tr_correct_sampling,61.8569
N16_S5,16,8,5,sv,61.40216205935554
N16_S5,16,8,5,tr_expectation,0.017440663650631905
N16_S5,16,8,5,tr_sampling,61.40869903564453
N16_S5,16,8,5,tr_correct_sampling,61.8391
N16_S5,16,9,5,sv,61.59315882234554
N16_S5,16,9,5,tr_expectation,0.0016690556658431888
N16_S5,16,9,5,tr_sampling,61.038700103759766
N16_S5,16,9,5,tr_correct_sampling,60.645700000000005
N16_S6,16,1,6,sv,74.38368433377866
N16_S6,16,1,6,tr_expectation,74.38380432128906
N16_S6,16,1,6,tr_sampling,74.6531982421875
N16_S6,16,1,6,tr_correct_sampling,74.3349
N16_S6,16,2,6,sv,69.02592523021772
N16_S6,16,2,6,tr_expectation,69.02757263183594
N16_S6,16,2,6,tr_sampling,69.0531005859375
N16_S6,16,2,6,tr_correct_sampling,68.9037
N16_S6,16,3,6,sv,67.87069205474981
N16_S6,16,3,6,tr_expectation,67.87488555908203
N16_S6,16,3,6,tr_sampling,67.81809997558594
N16_S6,16,3,6,tr_correct_sampling,67.7904
N16_S6,16,4,6,sv,67.47435501674188
N16_S6,16,4,6,tr_expectation,54.00240707397461
N16_S6,16,4,6,tr_sampling,67.3345947265625
N16_S6,16,4,6,tr_correct_sampling,67.4038
N16_S6,16,5,6,sv,67.54497488176509
N16_S6,16,5,6,tr_expectation,20.44144058227539
N16_S6,16,5,6,tr_sampling,67.0791015625
N16_S6,16,5,6,tr_correct_sampling,66.8422
N16_S6,16,6,6,sv,68.26113364771014
N16_S6,16,6,6,tr_expectation,3.56320858001709
N16_S6,16,6,6,tr_sampling,68.36360168457031
N16_S6,16,6,6,tr_correct_sampling,68.105
N16_S6,16,7,6,sv,68.05459480140856
N16_S6,16,7,6,tr_expectation,0.3716523051261902
N16_S6,16,7,6,tr_sampling,67.41629791259766
N16_S6,16,7,6,tr_correct_sampling,67.4418
N16_S6,16,8,6,sv,67.9067753020374
N16_S6,16,8,6,tr_expectation,0.033507056534290314
N16_S6,16,8,6,tr_sampling,67.64019775390625
N16_S6,16,8,6,tr_correct_sampling,67.3473
N16_S6,16,9,6,sv,67.9691158484081
N16_S6,16,9,6,tr_expectation,0.0030977092683315277
N16_S6,16,9,6,tr_sampling,68.15460205078125
N16_S6,16,9,6,tr_correct_sampling,68.0357
N16_S7,16,1,7,sv,75.49883948018599
N16_S7,16,1,7,tr_expectation,75.49819946289062
N16_S7,16,1,7,tr_sampling,75.36629486083984
N16_S7,16,1,7,tr_correct_sampling,75.3883
N16_S7,16,2,7,sv,77.0625166578834
N16_S7,16,2,7,tr_expectation,77.06257629394531
N16_S7,16,2,7,tr_sampling,76.52949523925781
N16_S7,16,2,7,tr_correct_sampling,77.0848
N16_S7,16,3,7,sv,73.02574905788461
N16_S7,16,3,7,tr_expectation,73.0282974243164
N16_S7,16,3,7,tr_sampling,72.63619995117188
N16_S7,16,3,7,tr_correct_sampling,73.03920000000001
N16_S7,16,4,7,sv,74.18510985353927
N16_S7,16,4,7,tr_expectation,52.745906829833984
N16_S7,16,4,7,tr_sampling,74.27359771728516
N16_S7,16,4,7,tr_correct_sampling,74.5411
N16_S7,16,5,7,sv,72.04505707498456
N16_S7,16,5,7,tr_expectation,21.148651123046875
N16_S7,16,5,7,tr_sampling,72.26100158691406
N16_S7,16,5,7,tr_correct_sampling,72.0198
N16_S7,16,6,7,sv,73.32717784418855
N16_S7,16,6,7,tr_expectation,4.046379566192627
N16_S7,16,6,7,tr_sampling,72.55439758300781
N16_S7,16,6,7,tr_correct_sampling,72.5864
N16_S7,16,7,7,sv,72.34955813389098
N16_S7,16,7,7,tr_expectation,0.520179033279419
N16_S7,16,7,7,tr_sampling,73.70919799804688
N16_S7,16,7,7,tr_correct_sampling,73.6289
N16_S7,16,8,7,sv,72.26231397547173
N16_S7,16,8,7,tr_expectation,0.06211264804005623
N16_S7,16,8,7,tr_sampling,71.9448013305664
N16_S7,16,8,7,tr_correct_sampling,71.8788
N16_S7,16,9,7,sv,72.66838366338288
N16_S7,16,9,7,tr_expectation,0.007200384978204966
N16_S7,16,9,7,tr_sampling,73.18989562988281
N16_S7,16,9,7,tr_correct_sampling,73.3366
N16_S8,16,1,8,sv,58.28616273641916
N16_S8,16,1,8,tr_expectation,58.28606414794922
N16_S8,16,1,8,tr_sampling,58.416297912597656
N16_S8,16,1,8,tr_correct_sampling,58.1148
N16_S8,16,2,8,sv,57.49367881044402
N16_S8,16,2,8,tr_expectation,57.493309020996094
N16_S8,16,2,8,tr_sampling,57.9308967590332
N16_S8,16,2,8,tr_correct_sampling,57.4711
N16_S8,16,3,8,sv,56.8564392037541
N16_S8,16,3,8,tr_expectation,56.54117965698242
N16_S8,16,3,8,tr_sampling,56.654598236083984
