run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
01071fd6,tr_efficient,4,5,2,bench_tsp_shot_diff_4816_real/theta_01071fd6.pt,bench_tsp_shot_diff_4816_real/iter_01071fd6.csv,RMSprop_003,1000
4b0cf9d7,tr_correct_sampling,4,6,0,bench_tsp_shot_diff_4816_real/theta_4b0cf9d7.pt,bench_tsp_shot_diff_4816_real/iter_4b0cf9d7.csv,RMSprop_003,1000
5f9258ff,tr_efficient,4,6,0,bench_tsp_shot_diff_4816_real/theta_5f9258ff.pt,bench_tsp_shot_diff_4816_real/iter_5f9258ff.csv,RMSprop_003,1000
28bc951c,tr_correct_sampling,4,6,1,bench_tsp_shot_diff_4816_real/theta_28bc951c.pt,bench_tsp_shot_diff_4816_real/iter_28bc951c.csv,RMSprop_003,1000
18eada20,tr_efficient,4,6,1,bench_tsp_shot_diff_4816_real/theta_18eada20.pt,bench_tsp_shot_diff_4816_real/iter_18eada20.csv,RMSprop_003,1000
026375d4,tr_correct_sampling,4,6,2,bench_tsp_shot_diff_4816_real/theta_026375d4.pt,bench_tsp_shot_diff_4816_real/iter_026375d4.csv,RMSprop_003,1000
754c9bd1,tr_efficient,4,6,2,bench_tsp_shot_diff_4816_real/theta_754c9bd1.pt,bench_tsp_shot_diff_4816_real/iter_754c9bd1.csv,RMSprop_003,1000
94f76cd9,tr_correct_sampling,9,1,0,bench_tsp_shot_diff_4816_real/theta_94f76cd9.pt,bench_tsp_shot_diff_4816_real/iter_94f76cd9.csv,RMSprop_003,1000
a617b59f,tr_efficient,9,1,0,bench_tsp_shot_diff_4816_real/theta_a617b59f.pt,bench_tsp_shot_diff_4816_real/iter_a617b59f.csv,RMSprop_003,1000
a7340687,tr_correct_sampling,9,1,1,bench_tsp_shot_diff_4816_real/theta_a7340687.pt,bench_tsp_shot_diff_4816_real/iter_a7340687.csv,RMSprop_003,1000
af69325f,tr_efficient,9,1,1,bench_tsp_shot_diff_4816_real/theta_af69325f.pt,bench_tsp_shot_diff_4816_real/iter_af69325f.csv,RMSprop_003,1000
b49a3412,tr_correct_sampling,9,1,2,bench_tsp_shot_diff_4816_real/theta_b49a3412.pt,bench_tsp_shot_diff_4816_real/iter_b49a3412.csv,RMSprop_003,1000
e06b7561,tr_efficient,9,1,2,bench_tsp_shot_diff_4816_real/theta_e06b7561.pt,bench_tsp_shot_diff_4816_real/iter_e06b7561.csv,RMSprop_003,1000
e96b9305,tr_correct_sampling,9,2,0,bench_tsp_shot_diff_4816_real/theta_e96b9305.pt,bench_tsp_shot_diff_4816_real/iter_e96b9305.csv,RMSprop_003,1000
84519511,tr_efficient,9,2,0,bench_tsp_shot_diff_4816_real/theta_84519511.pt,bench_tsp_shot_diff_4816_real/iter_84519511.csv,RMSprop_003,1000
c50892f8,tr_correct_sampling,9,2,1,bench_tsp_shot_diff_4816_real/theta_c50892f8.pt,bench_tsp_shot_diff_4816_real/iter_c50892f8.csv,RMSprop_003,1000
7582d545,tr_efficient,9,2,1,bench_tsp_shot_diff_4816_real/theta_7582d545.pt,bench_tsp_shot_diff_4816_real/iter_7582d545.csv,RMSprop_003,1000
358f65a4,tr_correct_sampling,9,2,2,bench_tsp_shot_diff_4816_real/theta_358f65a4.pt,bench_tsp_shot_diff_4816_real/iter_358f65a4.csv,RMSprop_003,1000
b21bca3f,tr_efficient,9,2,2,bench_tsp_shot_diff_4816_real/theta_b21bca3f.pt,bench_tsp_shot_diff_4816_real/iter_b21bca3f.csv,RMSprop_003,1000
f39ca4c9,tr_correct_sampling,9,3,0,bench_tsp_shot_diff_4816_real/theta_f39ca4c9.pt,bench_tsp_shot_diff_4816_real/iter_f39ca4c9.csv,RMSprop_003,1000
43f220fb,tr_efficient,9,3,0,bench_tsp_shot_diff_4816_real/theta_43f220fb.pt,bench_tsp_shot_diff_4816_real/iter_43f220fb.csv,RMSprop_003,1000
8a34a8c2,tr_correct_sampling,9,3,1,bench_tsp_shot_diff_4816_real/theta_8a34a8c2.pt,bench_tsp_shot_diff_4816_real/iter_8a34a8c2.csv,RMSprop_003,1000
f1392cad,tr_efficient,9,3,1,bench_tsp_shot_diff_4816_real/theta_f1392cad.pt,bench_tsp_shot_diff_4816_real/iter_f1392cad.csv,RMSprop_003,1000
8aeac69e,tr_correct_sampling,9,3,2,bench_tsp_shot_diff_4816_real/theta_8aeac69e.pt,bench_tsp_shot_diff_4816_real/iter_8aeac69e.csv,RMSprop_003,1000
6b06ed72,tr_efficient,9,3,2,bench_tsp_shot_diff_4816_real/theta_6b06ed72.pt,bench_tsp_shot_diff_4816_real/iter_6b06ed72.csv,RMSprop_003,1000
4315929b,tr_correct_sampling,9,4,0,bench_tsp_shot_diff_4816_real/theta_4315929b.pt,bench_tsp_shot_diff_4816_real/iter_4315929b.csv,RMSprop_003,1000
4e181efa,tr_efficient,9,4,0,bench_tsp_shot_diff_4816_real/theta_4e181efa.pt,bench_tsp_shot_diff_4816_real/iter_4e181efa.csv,RMSprop_003,1000
b134672a,tr_correct_sampling,9,4,1,bench_tsp_shot_diff_4816_real/theta_b134672a.pt,bench_tsp_shot_diff_4816_real/iter_b134672a.csv,RMSprop_003,1000
526762e3,tr_efficient,9,4,1,bench_tsp_shot_diff_4816_real/theta_526762e3.pt,bench_tsp_shot_diff_4816_real/iter_526762e3.csv,RMSprop_003,1000
afea704b,tr_correct_sampling,9,4,2,bench_tsp_shot_diff_4816_real/theta_afea704b.pt,bench_tsp_shot_diff_4816_real/iter_afea704b.csv,RMSprop_003,1000
51a47968,tr_efficient,9,4,2,bench_tsp_shot_diff_4816_real/theta_51a47968.pt,bench_tsp_shot_diff_4816_real/iter_51a47968.csv,RMSprop_003,1000
99fef8ff,tr_correct_sampling,9,5,0,bench_tsp_shot_diff_4816_real/theta_99fef8ff.pt,bench_tsp_shot_diff_4816_real/iter_99fef8ff.csv,RMSprop_003,1000
8497663b,tr_efficient,9,5,0,bench_tsp_shot_diff_4816_real/theta_8497663b.pt,bench_tsp_shot_diff_4816_real/iter_8497663b.csv,RMSprop_003,1000
613d6e9e,tr_correct_sampling,9,5,1,bench_tsp_shot_diff_4816_real/theta_613d6e9e.pt,bench_tsp_shot_diff_4816_real/iter_613d6e9e.csv,RMSprop_003,1000
d8dae973,tr_efficient,9,5,1,bench_tsp_shot_diff_4816_real/theta_d8dae973.pt,bench_tsp_shot_diff_4816_real/iter_d8dae973.csv,RMSprop_003,1000
42cdcdc0,tr_correct_sampling,9,5,2,bench_tsp_shot_diff_4816_real/theta_42cdcdc0.pt,bench_tsp_shot_diff_4816_real/iter_42cdcdc0.csv,RMSprop_003,1000
0a495feb,tr_efficient,9,5,2,bench_tsp_shot_diff_4816_real/theta_0a495feb.pt,bench_tsp_shot_diff_4816_real/iter_0a495feb.csv,RMSprop_003,1000
d013e450,tr_correct_sampling,9,6,0,bench_tsp_shot_diff_4816_real/theta_d013e450.pt,bench_tsp_shot_diff_4816_real/iter_d013e450.csv,RMSprop_003,1000
04042b83,tr_efficient,9,6,0,bench_tsp_shot_diff_4816_real/theta_04042b83.pt,bench_tsp_shot_diff_4816_real/iter_04042b83.csv,RMSprop_003,1000
3fb278e5,tr_correct_sampling,9,6,1,bench_tsp_shot_diff_4816_real/theta_3fb278e5.pt,bench_tsp_shot_diff_4816_real/iter_3fb278e5.csv,RMSprop_003,1000
1969de31,tr_efficient,9,6,1,bench_tsp_shot_diff_4816_real/theta_1969de31.pt,bench_tsp_shot_diff_4816_real/iter_1969de31.csv,RMSprop_003,1000
82ecbe71,tr_correct_sampling,9,6,2,bench_tsp_shot_diff_4816_real/theta_82ecbe71.pt,bench_tsp_shot_diff_4816_real/iter_82ecbe71.csv,RMSprop_003,1000
94931c1c,tr_efficient,9,6,2,bench_tsp_shot_diff_4816_real/theta_94931c1c.pt,bench_tsp_shot_diff_4816_real/iter_94931c1c.csv,RMSprop_003,1000
82269ae9,tr_correct_sampling,16,1,0,bench_tsp_shot_diff_4816_real/theta_82269ae9.pt,bench_tsp_shot_diff_4816_real/iter_82269ae9.csv,RMSprop_003,1000
b126f0b1,tr_efficient,16,1,0,bench_tsp_shot_diff_4816_real/theta_b126f0b1.pt,bench_tsp_shot_diff_4816_real/iter_b126f0b1.csv,RMSprop_003,1000
05ff2f86,tr_correct_sampling,16,1,1,bench_tsp_shot_diff_4816_real/theta_05ff2f86.pt,bench_tsp_shot_diff_4816_real/iter_05ff2f86.csv,RMSprop_003,1000
38437018,tr_efficient,16,1,1,bench_tsp_shot_diff_4816_real/theta_38437018.pt,bench_tsp_shot_diff_4816_real/iter_38437018.csv,RMSprop_003,1000
492de374,tr_correct_sampling,16,1,2,bench_tsp_shot_diff_4816_real/theta_492de374.pt,bench_tsp_shot_diff_4816_real/iter_492de374.csv,RMSprop_003,1000
cfb68508,tr_efficient,16,1,2,bench_tsp_shot_diff_4816_real/theta_cfb68508.pt,bench_tsp_shot_diff_4816_real/iter_cfb68508.csv,RMSprop_003,1000
fb69f1ea,tr_correct_sampling,16,2,0,bench_tsp_shot_diff_4816_real/theta_fb69f1ea.pt,bench_tsp_shot_diff_4816_real/iter_fb69f1ea.csv,RMSprop_003,1000
8988ff9e,tr_efficient,16,2,0,bench_tsp_shot_diff_4816_real/theta_8988ff9e.pt,bench_tsp_shot_diff_4816_real/iter_8988ff9e.csv,RMSprop_003,1000
e9aba60d,tr_correct_sampling,16,2,1,bench_tsp_shot_diff_4816_real/theta_e9aba60d.pt,bench_tsp_shot_diff_4816_real/iter_e9aba60d.csv,RMSprop_003,1000
a7d360ad,tr_efficient,16,2,1,bench_tsp_shot_diff_4816_real/theta_a7d360ad.pt,bench_tsp_shot_diff_4816_real/iter_a7d360ad.csv,RMSprop_003,1000
45a37ca2,tr_correct_sampling,16,2,2,bench_tsp_shot_diff_4816_real/theta_45a37ca2.pt,bench_tsp_shot_diff_4816_real/iter_45a37ca2.csv,RMSprop_003,1000
2085b177,tr_efficient,16,2,2,bench_tsp_shot_diff_4816_real/theta_2085b177.pt,bench_tsp_shot_diff_4816_real/iter_2085b177.csv,RMSprop_003,1000
96a4aab0,tr_correct_sampling,16,3,0,bench_tsp_shot_diff_4816_real/theta_96a4aab0.pt,bench_tsp_shot_diff_4816_real/iter_96a4aab0.csv,RMSprop_003,1000
ae0808b5,tr_efficient,16,3,0,bench_tsp_shot_diff_4816_real/theta_ae0808b5.pt,bench_tsp_shot_diff_4816_real/iter_ae0808b5.csv,RMSprop_003,1000
64c573d6,tr_correct_sampling,16,3,1,bench_tsp_shot_diff_4816_real/theta_64c573d6.pt,bench_tsp_shot_diff_4816_real/iter_64c573d6.csv,RMSprop_003,1000
8ecdee89,tr_efficient,16,3,1,bench_tsp_shot_diff_4816_real/theta_8ecdee89.pt,bench_tsp_shot_diff_4816_real/iter_8ecdee89.csv,RMSprop_003,1000
ee5f8721,tr_correct_sampling,16,3,2,bench_tsp_shot_diff_4816_real/theta_ee5f8721.pt,bench_tsp_shot_diff_4816_real/iter_ee5f8721.csv,RMSprop_003,1000
9023c7c1,tr_efficient,16,3,2,bench_tsp_shot_diff_4816_real/theta_9023c7c1.pt,bench_tsp_shot_diff_4816_real/iter_9023c7c1.csv,RMSprop_003,1000
f7ed5182,tr_correct_sampling,16,4,0,bench_tsp_shot_diff_4816_real/theta_f7ed5182.pt,bench_tsp_shot_diff_4816_real/iter_f7ed5182.csv,RMSprop_003,1000
2f3a8496,tr_efficient,16,4,0,bench_tsp_shot_diff_4816_real/theta_2f3a8496.pt,bench_tsp_shot_diff_4816_real/iter_2f3a8496.csv,RMSprop_003,1000
93157bc0,tr_correct_sampling,16,4,1,bench_tsp_shot_diff_4816_real/theta_93157bc0.pt,bench_tsp_shot_diff_4816_real/iter_93157bc0.csv,RMSprop_003,1000
82301e6a,tr_efficient,16,4,1,bench_tsp_shot_diff_4816_real/theta_82301e6a.pt,bench_tsp_shot_diff_4816_real/iter_82301e6a.csv,RMSprop_003,1000
482141c7,tr_correct_sampling,16,4,2,bench_tsp_shot_diff_4816_real/theta_482141c7.pt,bench_tsp_shot_diff_4816_real/iter_482141c7.csv,RMSprop_003,1000
8e929dc2,tr_efficient,16,4,2,bench_tsp_shot_diff_4816_real/theta_8e929dc2.pt,bench_tsp_shot_diff_4816_real/iter_8e929dc2.csv,RMSprop_003,1000
9a5a5835,tr_correct_sampling,16,5,0,bench_tsp_shot_diff_4816_real/theta_9a5a5835.pt,bench_tsp_shot_diff_4816_real/iter_9a5a5835.csv,RMSprop_003,1000
dd6fa50d,tr_efficient,16,5,0,bench_tsp_shot_diff_4816_real/theta_dd6fa50d.pt,bench_tsp_shot_diff_4816_real/iter_dd6fa50d.csv,RMSprop_003,1000
d5c53861,tr_correct_sampling,16,5,1,bench_tsp_shot_diff_4816_real/theta_d5c53861.pt,bench_tsp_shot_diff_4816_real/iter_d5c53861.csv,RMSprop_003,1000
5dd2e7a5,tr_efficient,16,5,1,bench_tsp_shot_diff_4816_real/theta_5dd2e7a5.pt,bench_tsp_shot_diff_4816_real/iter_5dd2e7a5.csv,RMSprop_003,1000
ccc6c02a,tr_correct_sampling,16,5,2,bench_tsp_shot_diff_4816_real/theta_ccc6c02a.pt,bench_tsp_shot_diff_4816_real/iter_ccc6c02a.csv,RMSprop_003,1000
828191e8,tr_efficient,16,5,2,bench_tsp_shot_diff_4816_real/theta_828191e8.pt,bench_tsp_shot_diff_4816_real/iter_828191e8.csv,RMSprop_003,1000
dd7df01f,tr_correct_sampling,16,6,0,bench_tsp_shot_diff_4816_real/theta_dd7df01f.pt,bench_tsp_shot_diff_4816_real/iter_dd7df01f.csv,RMSprop_003,1000
c59092b7,tr_efficient,16,6,0,bench_tsp_shot_diff_4816_real/theta_c59092b7.pt,bench_tsp_shot_diff_4816_real/iter_c59092b7.csv,RMSprop_003,1000
46a08873,tr_correct_sampling,16,6,1,bench_tsp_shot_diff_4816_real/theta_46a08873.pt,bench_tsp_shot_diff_4816_real/iter_46a08873.csv,RMSprop_003,1000
5a304da7,tr_efficient,16,6,1,bench_tsp_shot_diff_4816_real/theta_5a304da7.pt,bench_tsp_shot_diff_4816_real/iter_5a304da7.csv,RMSprop_003,1000
9130b2c2,tr_correct_sampling,16,6,2,bench_tsp_shot_diff_4816_real/theta_9130b2c2.pt,bench_tsp_shot_diff_4816_real/iter_9130b2c2.csv,RMSprop_003,1000
5fb13bbb,tr_efficient,16,6,2,bench_tsp_shot_diff_4816_real/theta_5fb13bbb.pt,bench_tsp_shot_diff_4816_real/iter_5fb13bbb.csv,RMSprop_003,1000
