iter,exp_value,best_result,iter_time
0,-87524.1796875,"""100000011000011110010001111010100111""",1.6308772563934326
1,-133662.0,"""100000011000011010010001111010100111""",1.6321206092834473
2,-175575.625,"""000000011000011010010001111010100110""",1.6333317756652832
3,-208630.90625,"""100000011000011001101110000101011001""",1.6330368518829346
4,-232518.296875,"""000000011000011001101110011010100110""",1.6329412460327148
5,-252399.25,"""100000011000100110010001100101011001""",1.6307387351989746
6,-268971.09375,"""100000011000100110010001100101011001""",1.6324992179870605
7,-283356.75,"""000000011000100110010001100101011010""",1.630915641784668
8,-298613.21875,"""000000011000100110010001100101011010""",1.6331567764282227
9,-314101.75,"""000000011000100110010001100101011010""",1.6310029029846191
10,-329816.375,"""000000011000100110010001100101011010""",1.6315877437591553
11,-345972.75,"""000000011000100110010001100101011010""",1.6319327354431152
12,-360296.0625,"""000000011000100110010001100101011010""",1.632655382156372
13,-373307.5625,"""000000011000100110010001100101011010""",1.6307432651519775
14,-382949.28125,"""000000011000100110010001100101011010""",1.63327956199646
15,-389402.75,"""000000011000100110010001100101011010""",1.6301941871643066
16,-393619.03125,"""000000011000100110010001100101011010""",1.6341462135314941
17,-396411.46875,"""000000011000100110010001100101011010""",1.6322124004364014
18,-398273.84375,"""000000011000100110010001100101011010""",1.6325595378875732
19,-399354.5625,"""000000011000100110010001100101011010""",1.6305127143859863
20,-399635.09375,"""000000011000100110010001100101011010""",1.632267951965332
21,-400252.53125,"""000000011000100110010001100101011010""",1.6326851844787598
22,-400882.90625,"""000000011000100110010001100101011010""",1.633599042892456
23,-401223.21875,"""000000011000100110010001100101011010""",1.630516767501831
24,-401421.6875,"""000000011000100110010001100101011010""",1.6316308975219727
25,-401500.84375,"""000000011000100110010001100101011010""",1.6310861110687256
26,-401494.78125,"""000000011000100110010001100101011010""",1.6326854228973389
27,-401375.625,"""000000011000100110010001100101011010""",1.6316993236541748
28,-401322.03125,"""000000011000100110010001100101011010""",1.6342003345489502
29,-401404.25,"""000000011000100110010001100101011010""",1.6308436393737793
30,-401462.78125,"""000000011000100110010001100101011010""",1.6326417922973633
31,-401482.84375,"""000000011000100110010001100101011010""",1.6311275959014893
32,-401463.78125,"""000000011000100110010001100101011010""",1.6326351165771484
33,-401437.375,"""000000011000100110010001100101011010""",1.6309525966644287
34,-401405.28125,"""000000011000100110010001100101011010""",1.6330900192260742
35,-401358.6875,"""000000011000100110010001100101011010""",1.6311542987823486
36,-401302.53125,"""000000011000100110010001100101011010""",1.6327540874481201
37,-401169.34375,"""000000011000100110010001100101011010""",1.630596399307251
38,-400920.25,"""000000011000100110010001100101011010""",1.6322736740112305
39,-400845.71875,"""000000011000100110010001100101011010""",1.6316511631011963
40,-401098.03125,"""000000011000100110010001100101011010""",1.6327481269836426
41,-401305.9375,"""000000011000100110010001100101011010""",1.63246488571167
42,-401246.5,"""000000011000100110010001100101011010""",1.6343104839324951
43,-400971.28125,"""000000011000100110010001100101011010""",1.632549524307251
44,-400920.90625,"""000000011000100110010001100101011010""",1.6326885223388672
45,-400883.84375,"""000000011000100110010001100101011010""",1.6310458183288574
46,-401086.21875,"""000000011000100110010001100101011010""",1.632551670074463
47,-401242.09375,"""000000011000100110010001100101011010""",1.6306500434875488
48,-401207.0625,"""000000011000100110010001100101011010""",1.6358869075775146
49,-401175.125,"""000000011000100110010001100101011010""",1.6323719024658203
50,-401218.5,"""000000011000100110010001100101011010""",1.634199857711792
51,-401264.75,"""000000011000100110010001100101011010""",1.6337885856628418
52,-401280.4375,"""000000011000100110010001100101011010""",1.6324737071990967
53,-401303.65625,"""000000011000100110010001100101011010""",1.6313519477844238
54,-401323.25,"""000000011000100110010001100101011010""",1.6325888633728027
55,-401327.84375,"""000000011000100110010001100101011010""",1.6323964595794678
56,-401292.25,"""000000011000100110010001100101011010""",1.6325888633728027
57,-401200.6875,"""000000011000100110010001100101011010""",1.6311604976654053
58,-401183.34375,"""000000011000100110010001100101011010""",1.631873369216919
59,-401283.46875,"""000000011000100110010001100101011010""",1.6312048435211182
60,-401356.15625,"""000000011000100110010001100101011010""",1.6326618194580078
61,-401347.34375,"""000000011000100110010001100101011010""",1.632714033126831
62,-401281.5,"""000000011000100110010001100101011010""",1.633434534072876
63,-401221.25,"""000000011000100110010001100101011010""",1.630944013595581
64,-401213.90625,"""000000011000100110010001100101011010""",1.6332828998565674
65,-401218.84375,"""000000011000100110010001100101011010""",1.6314818859100342
66,-401204.90625,"""000000011000100110010001100101011010""",1.6331992149353027
67,-401127.40625,"""000000011000100110010001100101011010""",1.6316051483154297
68,-400984.59375,"""000000011000100110010001100101011010""",1.6329944133758545
69,-400847.40625,"""000000011000100110010001100101011010""",1.6300089359283447
70,-400810.71875,"""000000011000100110010001100101011010""",1.6332340240478516
71,-400880.40625,"""000000011000100110010001100101011010""",1.631784200668335
72,-400991.5625,"""000000011000100110010001100101011010""",1.6319575309753418
73,-401092.34375,"""000000011000100110010001100101011010""",1.6316266059875488
74,-401093.4375,"""000000011000100110010001100101011010""",1.6339144706726074
75,-401020.125,"""000000011000100110010001100101011010""",1.6312215328216553
76,-401042.09375,"""000000011000100110010001100101011010""",1.6328494548797607
77,-401165.5,"""000000011000100110010001100101011010""",1.6309130191802979
78,-401183.5,"""000000011000100110010001100101011010""",1.6325469017028809
79,-400968.71875,"""000000011000100110010001100101011010""",1.6303749084472656
80,-400688.0,"""000000011000100110010001100101011010""",1.6324894428253174
81,-400797.40625,"""000000011000100110010001100101011010""",1.6313531398773193
82,-400959.40625,"""000000011000100110010001100101011010""",1.6332993507385254
83,-400915.65625,"""000000011000100110010001100101011010""",1.6311678886413574
84,-400858.03125,"""000000011000100110010001100101011010""",1.6315977573394775
85,-400854.59375,"""000000011000100110010001100101011010""",1.6297762393951416
86,-400931.84375,"""000000011000100110010001100101011010""",1.6330833435058594
87,-401078.9375,"""000000011000100110010001100101011010""",1.6312596797943115
88,-401125.5625,"""000000011000100110010001100101011010""",1.6314735412597656
89,-401075.03125,"""000000011000100110010001100101011010""",1.6296610832214355
90,-400987.59375,"""000000011000100110010001100101011010""",1.6316957473754883
91,-400916.84375,"""000000011000100110010001100101011010""",1.6306781768798828
92,-400912.25,"""000000011000100110010001100101011010""",1.6323785781860352
93,-400962.4375,"""000000011000100110010001100101011010""",1.6297059059143066
94,-401052.9375,"""000000011000100110010001100101011010""",1.6321461200714111
95,-401137.4375,"""000000011000100110010001100101011010""",1.6316351890563965
96,-401192.625,"""000000011000100110010001100101011010""",1.6332316398620605
97,-401225.5,"""000000011000100110010001100101011010""",1.6320197582244873
98,-401216.46875,"""000000011000100110010001100101011010""",1.6331088542938232
99,-401183.25,"""000000011000100110010001100101011010""",1.6315760612487793
