run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
422a42be,tr_correct_sampling,24,3,1,bench_out_shot_diff_24_real/theta_422a42be.pt,bench_out_shot_diff_24_real/iter_422a42be.csv,RMSprop_003,1000
36cd2975,tr_efficient,24,3,1,bench_out_shot_diff_24_real/theta_36cd2975.pt,bench_out_shot_diff_24_real/iter_36cd2975.csv,RMSprop_003,1000
4c87b069,tr_correct_sampling,24,3,2,bench_out_shot_diff_24_real/theta_4c87b069.pt,bench_out_shot_diff_24_real/iter_4c87b069.csv,RMSprop_003,1000
10e0a13d,tr_efficient,24,3,2,bench_out_shot_diff_24_real/theta_10e0a13d.pt,bench_out_shot_diff_24_real/iter_10e0a13d.csv,RMSprop_003,1000
7f226a3b,tr_correct_sampling,24,2,0,bench_out_shot_diff_24_real/theta_7f226a3b.pt,bench_out_shot_diff_24_real/iter_7f226a3b.csv,RMSprop_003,1000
4f9575a1,tr_efficient,24,2,0,bench_out_shot_diff_24_real/theta_4f9575a1.pt,bench_out_shot_diff_24_real/iter_4f9575a1.csv,RMSprop_003,1000
4a9afcfc,tr_correct_sampling,24,2,1,bench_out_shot_diff_24_real/theta_4a9afcfc.pt,bench_out_shot_diff_24_real/iter_4a9afcfc.csv,RMSprop_003,1000
18c114d4,tr_efficient,24,2,1,bench_out_shot_diff_24_real/theta_18c114d4.pt,bench_out_shot_diff_24_real/iter_18c114d4.csv,RMSprop_003,1000
efa063ac,tr_correct_sampling,24,2,2,bench_out_shot_diff_24_real/theta_efa063ac.pt,bench_out_shot_diff_24_real/iter_efa063ac.csv,RMSprop_003,1000
d2d82816,tr_efficient,24,2,2,bench_out_shot_diff_24_real/theta_d2d82816.pt,bench_out_shot_diff_24_real/iter_d2d82816.csv,RMSprop_003,1000
ae9f2eed,tr_correct_sampling,24,1,0,bench_out_shot_diff_24_real/theta_ae9f2eed.pt,bench_out_shot_diff_24_real/iter_ae9f2eed.csv,RMSprop_003,1000
adefe8f0,tr_efficient,24,1,0,bench_out_shot_diff_24_real/theta_adefe8f0.pt,bench_out_shot_diff_24_real/iter_adefe8f0.csv,RMSprop_003,1000
5ea12199,tr_correct_sampling,24,1,1,bench_out_shot_diff_24_real/theta_5ea12199.pt,bench_out_shot_diff_24_real/iter_5ea12199.csv,RMSprop_003,1000
63fe96b2,tr_efficient,24,1,1,bench_out_shot_diff_24_real/theta_63fe96b2.pt,bench_out_shot_diff_24_real/iter_63fe96b2.csv,RMSprop_003,1000
13d37980,tr_correct_sampling,24,1,2,bench_out_shot_diff_24_real/theta_13d37980.pt,bench_out_shot_diff_24_real/iter_13d37980.csv,RMSprop_003,1000
ced60771,tr_efficient,24,1,2,bench_out_shot_diff_24_real/theta_ced60771.pt,bench_out_shot_diff_24_real/iter_ced60771.csv,RMSprop_003,1000
