iter,exp_value,best_result,iter_time
0,219.9276,"""0000000110000111100100011110001001111111100000111110""",3.022340774536133
1,213.6585,"""1000111001111001100100011110001001111111100000111101""",3.0007681846618652
2,208.5025,"""1000111001111001100100011110001110000000011111000001""",2.988377094268799
3,202.50410000000002,"""1000111001111001100100011110001110000000011111000001""",2.970147132873535
4,196.7922,"""1000111001111001100100011110001110000111100001000001""",3.13907790184021
5,192.2785,"""1000111110000110011011100001110001111000011110110001""",2.9656014442443848
6,188.2671,"""0000111110000110011011100001110001111000011110111110""",3.0030465126037598
7,184.39440000000002,"""1000111110111001100100011110001110000111100001000001""",3.1430141925811768
8,181.2877,"""1000111110110110011011100001110001111000011110110001""",3.0029609203338623
9,177.633,"""1000111110110110011011100001110001111000011110110001""",2.9807333946228027
10,172.73860000000002,"""0000111110110110011011100001110001111000011110111110""",2.9880144596099854
11,167.99380000000002,"""0000111110110110011011100001110001111000011110111110""",3.027172565460205
12,163.36530000000002,"""0000111110110110000100011110001110111000011110111110""",2.982292890548706
13,158.6228,"""0000111110110110000100011110001110111000011110111110""",2.9931633472442627
14,154.1636,"""0000111110110110000100011110001110111000011110111110""",3.1096935272216797
15,150.2774,"""0000111110110110000100011110001110111000011110111110""",2.9657630920410156
16,146.2498,"""0000111110110110000100011110001110111000011110111110""",3.0067365169525146
17,142.82850000000002,"""0000111110110110000100011110001110111000011110111110""",3.1304190158843994
18,140.0035,"""0000111110110110000100011110001110111000011110111110""",2.9849791526794434
19,138.00310000000002,"""0000111110110110000100011110001110111000011110111110""",2.9962222576141357
20,136.6481,"""0000111110110110000100011110001110111000011110111110""",3.0027694702148438
21,135.2011,"""0000111110110110000100011110001110111000011110111110""",3.0375659465789795
22,134.285,"""0000111110110110000100011110001110111000011110111110""",2.9967896938323975
23,133.1637,"""0000111110110110000100011110001110111000011110111110""",3.000103235244751
24,132.332,"""0000111110110110000100011110001110111000011110111110""",3.1769003868103027
25,131.3466,"""0000111110110110000100011110001110111000011110111110""",3.0166079998016357
26,129.9995,"""0000111110110110000100011110001110111000011110111110""",2.9897401332855225
27,128.42090000000002,"""0000111110110110000100011110001110111000011110111110""",3.104384183883667
28,126.9949,"""0000111110110110000100011110001110111000011110111110""",3.036524772644043
29,125.8345,"""1000111110110110111011100001110001000111100001000001""",2.959970474243164
30,124.17760000000001,"""1000111110110110111011100001110001000111100001000001""",2.9733283519744873
31,122.3284,"""1000111110110110111011100001110001000111100001000001""",3.011209487915039
32,120.923,"""1000111110110110111011100001110001000111100001000001""",3.0210015773773193
33,119.59280000000001,"""1000111110110110111011100001110001000111100001000001""",2.9820594787597656
34,118.61370000000001,"""1000111110110110111011100001110001000111100001000001""",3.1474180221557617
35,117.77260000000001,"""1000111110110110111011100001110001000111100001000001""",3.0081145763397217
36,117.19030000000001,"""1000111110110110111011100001110001000111100001000001""",3.0223002433776855
37,116.762,"""1000111110110110111011100001110001000111100001000001""",3.1339030265808105
38,116.39710000000001,"""1000111110110110111011100001110001000111100001000001""",3.008474111557007
39,116.1671,"""1000111110110110111011100001110001000111100001000001""",3.031893253326416
40,115.9362,"""1000111110110110111011100001110001000111100001000001""",2.990389585494995
41,115.7946,"""1000111110110110111011100001110001000111100001000001""",3.013317108154297
42,115.6477,"""1000111110110110111011100001110001000111100001000001""",2.974163055419922
43,115.598,"""1000111110110110111011100001110001000111100001000001""",3.061945915222168
44,115.476,"""1000111110110110111011100001110001000111100001000001""",3.143014430999756
45,115.5978,"""1000111110110110111011100001110001000111100001000001""",2.999872922897339
46,115.3973,"""1000111110110110111011100001110001000111100001000001""",3.012017250061035
47,115.5819,"""1000111110110110111011100001110001000111100001000001""",3.1865298748016357
48,115.3508,"""1000111110110110111011100001110001000111100001000001""",2.986513137817383
49,115.6029,"""1000111110110110111011100001110001000111100001000001""",3.004138708114624
50,115.35010000000001,"""1000111110110110111011100001110001000111100001000001""",3.037029981613159
51,115.5622,"""1000111110110110111011100001110001000111100001000001""",3.013117551803589
52,115.33800000000001,"""1000111110110110111011100001110001000111100001000001""",2.9742143154144287
53,115.5134,"""1000111110110110111011100001110001000111100001000001""",2.998654365539551
54,115.343,"""1000111110110110111011100001110001000111100001000001""",3.1962010860443115
55,115.35940000000001,"""1000111110110110111011100001110001000111100001000001""",2.995723247528076
56,115.29480000000001,"""1000111110110110111011100001110001000111100001000001""",2.9861044883728027
57,115.30720000000001,"""1000111110110110111011100001110001000111100001000001""",3.155431032180786
58,115.40480000000001,"""1000111110110110111011100001110001000111100001000001""",3.014543294906616
59,115.3816,"""1000111110110110111011100001110001000111100001000001""",2.9847657680511475
60,115.4914,"""1000111110110110111011100001110001000111100001000001""",2.9871907234191895
61,115.37060000000001,"""1000111110110110111011100001110001000111100001000001""",3.043055534362793
62,115.6087,"""1000111110110110111011100001110001000111100001000001""",3.0043182373046875
63,115.41040000000001,"""1000111110110110111011100001110001000111100001000001""",2.9975054264068604
64,115.5489,"""1000111110110110111011100001110001000111100001000001""",3.1094255447387695
65,115.32430000000001,"""1000111110110110111011100001110001000111100001000001""",2.971849203109741
66,115.4681,"""1000111110110110111011100001110001000111100001000001""",2.957477331161499
67,115.33850000000001,"""1000111110110110111011100001110001000111100001000001""",3.125009298324585
68,115.4916,"""1000111110110110111011100001110001000111100001000001""",2.947704315185547
69,115.3662,"""1000111110110110111011100001110001000111100001000001""",2.9650580883026123
70,115.4059,"""1000111110110110111011100001110001000111100001000001""",2.9661691188812256
71,115.3927,"""1000111110110110111011100001110001000111100001000001""",3.0123000144958496
72,115.3694,"""1000111110110110111011100001110001000111100001000001""",2.9950311183929443
73,115.3858,"""1000111110110110111011100001110001000111100001000001""",3.0053822994232178
74,115.3823,"""1000111110110110111011100001110001000111100001000001""",3.1435019969940186
75,115.39240000000001,"""1000111110110110111011100001110001000111100001000001""",2.992755889892578
76,115.43390000000001,"""1000111110110110111011100001110001000111100001000001""",2.9971117973327637
77,115.4274,"""1000111110110110111011100001110001000111100001000001""",3.1233608722686768
78,115.44590000000001,"""1000111110110110111011100001110001000111100001000001""",2.9534616470336914
79,115.43310000000001,"""1000111110110110111011100001110001000111100001000001""",2.959677219390869
80,115.51050000000001,"""1000111110110110111011100001110001000111100001000001""",3.0075037479400635
81,115.4991,"""1000111110110110111011100001110001000111100001000001""",3.011996269226074
82,115.48780000000001,"""1000111110110110111011100001110001000111100001000001""",2.974403142929077
83,115.4954,"""1000111110110110111011100001110001000111100001000001""",2.9838812351226807
84,115.6872,"""1000111110110110111011100001110001000111100001000001""",3.159830331802368
85,115.6166,"""1000111110110110111011100001110001000111100001000001""",2.955066442489624
86,115.6024,"""1000111110110110111011100001110001000111100001000001""",2.981968402862549
87,115.4719,"""1000111110110110111011100001110001000111100001000001""",3.160633087158203
88,115.57300000000001,"""1000111110110110111011100001110001000111100001000001""",2.995863437652588
89,115.5023,"""1000111110110110111011100001110001000111100001000001""",2.982203245162964
90,115.5173,"""1000111110110110111011100001110001000111100001000001""",2.9842689037323
91,115.4008,"""1000111110110110111011100001110001000111100001000001""",3.0829994678497314
92,115.50070000000001,"""1000111110110110111011100001110001000111100001000001""",2.9903242588043213
93,115.44040000000001,"""1000111110110110111011100001110001000111100001000001""",2.9667906761169434
94,115.46470000000001,"""1000111110110110111011100001110001000111100001000001""",3.0933563709259033
95,115.5044,"""1000111110110110111011100001110001000111100001000001""",2.9678657054901123
96,115.4606,"""1000111110110110111011100001110001000111100001000001""",2.987745761871338
97,115.5262,"""1000111110110110111011100001110001000111100001000001""",3.117380142211914
98,115.4252,"""1000111110110110111011100001110001000111100001000001""",2.9813435077667236
99,115.453,"""1000111110110110111011100001110001000111100001000001""",2.996284246444702
