run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
f70de3c1,tr_correct_sampling,52,4,0,bench_out_shot_diff_52_real/theta_f70de3c1.pt,bench_out_shot_diff_52_real/iter_f70de3c1.csv,RMSprop_003,1000
8c8785ff,tr_efficient,52,4,0,bench_out_shot_diff_52_real/theta_8c8785ff.pt,bench_out_shot_diff_52_real/iter_8c8785ff.csv,RMSprop_003,1000
8e4c5ee3,tr_correct_sampling,52,4,1,bench_out_shot_diff_52_real/theta_8e4c5ee3.pt,bench_out_shot_diff_52_real/iter_8e4c5ee3.csv,RMSprop_003,1000
a423f2ef,tr_efficient,52,4,1,bench_out_shot_diff_52_real/theta_a423f2ef.pt,bench_out_shot_diff_52_real/iter_a423f2ef.csv,RMSprop_003,1000
c880bbaf,tr_correct_sampling,52,4,2,bench_out_shot_diff_52_real/theta_c880bbaf.pt,bench_out_shot_diff_52_real/iter_c880bbaf.csv,RMSprop_003,1000
ebb43b71,tr_efficient,52,4,2,bench_out_shot_diff_52_real/theta_ebb43b71.pt,bench_out_shot_diff_52_real/iter_ebb43b71.csv,RMSprop_003,1000
cf70f12e,tr_correct_sampling,52,3,0,bench_out_shot_diff_52_real/theta_cf70f12e.pt,bench_out_shot_diff_52_real/iter_cf70f12e.csv,RMSprop_003,1000
a020f9f0,tr_efficient,52,3,0,bench_out_shot_diff_52_real/theta_a020f9f0.pt,bench_out_shot_diff_52_real/iter_a020f9f0.csv,RMSprop_003,1000
71786499,tr_correct_sampling,52,3,1,bench_out_shot_diff_52_real/theta_71786499.pt,bench_out_shot_diff_52_real/iter_71786499.csv,RMSprop_003,1000
5b845194,tr_efficient,52,3,1,bench_out_shot_diff_52_real/theta_5b845194.pt,bench_out_shot_diff_52_real/iter_5b845194.csv,RMSprop_003,1000
5e98ec38,tr_correct_sampling,52,3,2,bench_out_shot_diff_52_real/theta_5e98ec38.pt,bench_out_shot_diff_52_real/iter_5e98ec38.csv,RMSprop_003,1000
347a68de,tr_efficient,52,3,2,bench_out_shot_diff_52_real/theta_347a68de.pt,bench_out_shot_diff_52_real/iter_347a68de.csv,RMSprop_003,1000
63b61e44,tr_correct_sampling,52,2,0,bench_out_shot_diff_52_real/theta_63b61e44.pt,bench_out_shot_diff_52_real/iter_63b61e44.csv,RMSprop_003,1000
705613d9,tr_efficient,52,2,0,bench_out_shot_diff_52_real/theta_705613d9.pt,bench_out_shot_diff_52_real/iter_705613d9.csv,RMSprop_003,1000
8fa49e66,tr_correct_sampling,52,2,1,bench_out_shot_diff_52_real/theta_8fa49e66.pt,bench_out_shot_diff_52_real/iter_8fa49e66.csv,RMSprop_003,1000
2f052f12,tr_efficient,52,2,1,bench_out_shot_diff_52_real/theta_2f052f12.pt,bench_out_shot_diff_52_real/iter_2f052f12.csv,RMSprop_003,1000
5d8a5614,tr_correct_sampling,52,2,2,bench_out_shot_diff_52_real/theta_5d8a5614.pt,bench_out_shot_diff_52_real/iter_5d8a5614.csv,RMSprop_003,1000
fcee7dde,tr_efficient,52,2,2,bench_out_shot_diff_52_real/theta_fcee7dde.pt,bench_out_shot_diff_52_real/iter_fcee7dde.csv,RMSprop_003,1000
c83171c3,tr_correct_sampling,52,1,0,bench_out_shot_diff_52_real/theta_c83171c3.pt,bench_out_shot_diff_52_real/iter_c83171c3.csv,RMSprop_003,1000
b954e1a9,tr_efficient,52,1,0,bench_out_shot_diff_52_real/theta_b954e1a9.pt,bench_out_shot_diff_52_real/iter_b954e1a9.csv,RMSprop_003,1000
5ec45560,tr_correct_sampling,52,1,1,bench_out_shot_diff_52_real/theta_5ec45560.pt,bench_out_shot_diff_52_real/iter_5ec45560.csv,RMSprop_003,1000
18d637af,tr_efficient,52,1,1,bench_out_shot_diff_52_real/theta_18d637af.pt,bench_out_shot_diff_52_real/iter_18d637af.csv,RMSprop_003,1000
d1134d93,tr_correct_sampling,52,1,2,bench_out_shot_diff_52_real/theta_d1134d93.pt,bench_out_shot_diff_52_real/iter_d1134d93.csv,RMSprop_003,1000
d019429d,tr_efficient,52,1,2,bench_out_shot_diff_52_real/theta_d019429d.pt,bench_out_shot_diff_52_real/iter_d019429d.csv,RMSprop_003,1000
