iter,exp_value,best_result,iter_time
0,203.5239,"""0000100111111111110001111100100101001110110000000010""",3.4865081310272217
1,202.3949,"""1000100111111000001110000011000101001100110000111101""",3.50171160697937
2,200.86620000000002,"""1000100111111000001110001100111010110011001111000011""",3.478628396987915
3,199.9874,"""0000100111110111110001110011000101001100110000111100""",3.478353977203369
4,198.7007,"""1000100111110111110001110011001010110011001111000011""",3.6486077308654785
5,197.4691,"""1000100111110111110001110011001010110011001111000011""",3.474449396133423
6,196.25670000000002,"""0000100111110111110001111100110101001100110000111100""",3.4749209880828857
7,194.98600000000002,"""0000100111001000001110000011010101001100110000111100""",3.604581356048584
8,193.2058,"""0000100111001000001110000011010101001100110000111100""",3.478855609893799
9,191.1784,"""1000100111001000001110000011010101001100110000111101""",3.4688620567321777
10,189.4496,"""1000100000110111110001111100101010110011001111000011""",3.4775588512420654
11,188.00750000000002,"""1000100111001111110001111101010101001100110000111011""",3.500068426132202
12,186.4049,"""1000100111001111110001111101010101001100110000111011""",3.475527048110962
13,185.6921,"""0000100111001110001110000010101010110011001111000100""",3.4801926612854004
14,183.5316,"""1000011000110110001110000010101010110011001111000011""",3.6431190967559814
15,178.79770000000002,"""1000011000110110001110000010101010110011001111000011""",3.481158971786499
16,172.4067,"""1000011000110110001110000010101010110011001111000011""",3.482550859451294
17,164.3514,"""0000011000110111110001111101010101001100110000111100""",3.6457085609436035
18,159.20440000000002,"""1111100111001000001110000010101010110011001111011100""",3.4776504039764404
19,155.40290000000002,"""0111100111000110110001111101010101001100110000100011""",3.478680372238159
20,153.20940000000002,"""0111100111000110110001111101010101001100110000100011""",3.5085482597351074
21,151.5174,"""0111100111000110110001111101010101001100110000100011""",3.5180885791778564
22,149.99790000000002,"""0111100111000110110001111101010101001100110000100011""",3.475728750228882
23,148.7151,"""0111100111000110110001111101010101001100110000100011""",3.504730701446533
24,145.93630000000002,"""0111100111000110110001111101010101001100110000100011""",3.607109546661377
25,143.6251,"""0111100111000110110001111101010101001100110000100011""",3.4844932556152344
26,139.8249,"""1111100111000001001110000010101010110011001111011100""",3.47916579246521
27,135.5197,"""1111100111000001001110000010101010110011001111011100""",3.6019768714904785
28,130.27630000000002,"""1111100111000001001110000010101010110011001111011100""",3.4716286659240723
29,124.54050000000001,"""0111011000111110110001111101010101001100110000100011""",3.4812326431274414
30,119.51830000000001,"""1111011111000001001110000010101010110011001111011100""",3.488913059234619
31,114.82730000000001,"""1111011111000001001110000010101010110011001111011100""",3.498748302459717
32,111.7526,"""1111011111000001001110000010101010110011001111011100""",3.4765641689300537
33,109.5956,"""1111011111000001001110000010101010110011001111011100""",3.4938292503356934
34,107.9299,"""1111011111000001001110000010101010110011001111011100""",3.6148903369903564
35,107.143,"""1111011111000001001110000010101010110011001111011100""",3.477407693862915
36,105.9509,"""1111011111000001001110000010101010110011001111011100""",3.4936749935150146
37,105.4401,"""1111011111000001001110000010101010110011001111011100""",3.5997214317321777
38,104.2771,"""1111011111000001001110000010101010110011001111011100""",3.4834811687469482
39,103.61420000000001,"""1111011111000001001110000010101010110011001111011100""",3.4946999549865723
40,102.4604,"""1111011111000001001110000010101010110011001111011100""",3.468571662902832
41,101.8904,"""1111011111000001001110000010101010110011001111011100""",3.5181193351745605
42,101.0139,"""1111011111000001001110000010101010110011001111011100""",3.4872851371765137
43,100.40530000000001,"""1111011111000001001110000010101010110011001111011100""",3.4761528968811035
44,99.912,"""1111011111000001001110000010101010110011001111011100""",3.617568016052246
45,99.33120000000001,"""1111011111000001001110000010101010110011001111011100""",3.481705665588379
46,99.3459,"""1111011111000001001110000010101010110011001111011100""",3.503026008605957
47,98.4574,"""1111011111000001001110000010101010110011001111011100""",3.6119039058685303
48,98.39150000000001,"""1111011111000001001110000010101010110011001111011100""",3.494813919067383
49,98.0199,"""1111011111000001001110000010101010110011001111011100""",3.50419282913208
50,97.60050000000001,"""1111011111000001001110000010101010110011001111011100""",3.474703073501587
51,97.55340000000001,"""1111011111000001001110000010101010110011001111011100""",3.4971725940704346
52,97.235,"""1111011111000001001110000010101010110011001111011100""",3.4910318851470947
53,97.30380000000001,"""1111011111000001001110000010101010110011001111011100""",3.4851977825164795
54,96.7467,"""1111011111000001001110000010101010110011001111011100""",3.614306688308716
55,97.4209,"""0100100000111110110001111101010101001100110000100011""",3.472196578979492
56,96.93990000000001,"""0100100000111110110001111101010101001100110000100011""",3.4891483783721924
57,97.0351,"""0100100000111110110001111101010101001100110000100011""",3.6126956939697266
58,96.99090000000001,"""0100100000111110110001111101010101001100110000100011""",3.4771885871887207
59,96.7188,"""0100100000111110110001111101010101001100110000100011""",3.4826979637145996
60,96.656,"""0100100000111110110001111101010101001100110000100011""",3.4906721115112305
61,96.3313,"""0100100000111110110001111101010101001100110000100011""",3.5091652870178223
62,96.1559,"""0100100000111110110001111101010101001100110000100011""",3.5383825302124023
63,95.7992,"""0100100000111110110001111101010101001100110000100011""",3.4971392154693604
64,95.72500000000001,"""0100100000111110110001111101010101001100110000100011""",3.640998601913452
65,95.5428,"""1011011111000001001110000010101010110011001111011100""",3.5577774047851562
66,95.2676,"""1011011111000001001110000010101010110011001111011100""",3.494596004486084
67,95.6045,"""1011011111000001001110000010101010110011001111011100""",3.620950937271118
68,94.9865,"""1011011111000001001110000010101010110011001111011100""",3.52972674369812
69,95.3758,"""1011011111000001001110000010101010110011001111011100""",3.496443271636963
