run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
71ef96a1,tr_efficient,25,3,2,bench_tsp_shot_diff_25_real/theta_71ef96a1.pt,bench_tsp_shot_diff_25_real/iter_71ef96a1.csv,RMSprop_003,1000
5e947b18,tr_correct_sampling,25,2,0,bench_tsp_shot_diff_25_real/theta_5e947b18.pt,bench_tsp_shot_diff_25_real/iter_5e947b18.csv,RMSprop_003,1000
0441ed7b,tr_efficient,25,2,0,bench_tsp_shot_diff_25_real/theta_0441ed7b.pt,bench_tsp_shot_diff_25_real/iter_0441ed7b.csv,RMSprop_003,1000
c10ddd75,tr_correct_sampling,25,2,1,bench_tsp_shot_diff_25_real/theta_c10ddd75.pt,bench_tsp_shot_diff_25_real/iter_c10ddd75.csv,RMSprop_003,1000
6e73539c,tr_efficient,25,2,1,bench_tsp_shot_diff_25_real/theta_6e73539c.pt,bench_tsp_shot_diff_25_real/iter_6e73539c.csv,RMSprop_003,1000
2f55ef81,tr_correct_sampling,25,2,2,bench_tsp_shot_diff_25_real/theta_2f55ef81.pt,bench_tsp_shot_diff_25_real/iter_2f55ef81.csv,RMSprop_003,1000
f9bddb1e,tr_efficient,25,2,2,bench_tsp_shot_diff_25_real/theta_f9bddb1e.pt,bench_tsp_shot_diff_25_real/iter_f9bddb1e.csv,RMSprop_003,1000
1565d425,tr_correct_sampling,25,1,0,bench_tsp_shot_diff_25_real/theta_1565d425.pt,bench_tsp_shot_diff_25_real/iter_1565d425.csv,RMSprop_003,1000
3d4ba1a1,tr_efficient,25,1,0,bench_tsp_shot_diff_25_real/theta_3d4ba1a1.pt,bench_tsp_shot_diff_25_real/iter_3d4ba1a1.csv,RMSprop_003,1000
5d68cc14,tr_correct_sampling,25,1,1,bench_tsp_shot_diff_25_real/theta_5d68cc14.pt,bench_tsp_shot_diff_25_real/iter_5d68cc14.csv,RMSprop_003,1000
835138ff,tr_efficient,25,1,1,bench_tsp_shot_diff_25_real/theta_835138ff.pt,bench_tsp_shot_diff_25_real/iter_835138ff.csv,RMSprop_003,1000
dfbcd36c,tr_correct_sampling,25,1,2,bench_tsp_shot_diff_25_real/theta_dfbcd36c.pt,bench_tsp_shot_diff_25_real/iter_dfbcd36c.csv,RMSprop_003,1000
17d0d312,tr_efficient,25,1,2,bench_tsp_shot_diff_25_real/theta_17d0d312.pt,bench_tsp_shot_diff_25_real/iter_17d0d312.csv,RMSprop_003,1000
