iter,exp_value,best_result,iter_time
0,62.8982,"""1001011000000000""",0.34748387336730957
1,61.023700000000005,"""0110100111111111""",0.3471391201019287
2,59.5914,"""0110111000000111""",0.3414955139160156
3,58.3325,"""1110111000001000""",0.34354162216186523
4,56.9876,"""1110111000001000""",0.3438236713409424
5,55.541900000000005,"""0111000111110111""",0.34250950813293457
6,54.2532,"""0111000111110111""",0.34182000160217285
7,52.9059,"""0111000111110111""",0.34228515625
8,51.7516,"""0111000111110111""",0.34217214584350586
9,50.071400000000004,"""0111000111110111""",0.34494638442993164
10,47.7809,"""1111111000001000""",0.3435485363006592
11,44.334500000000006,"""1111111000001000""",0.34682416915893555
12,40.7689,"""1111111000001000""",0.34400057792663574
13,37.6134,"""0100000111110111""",0.3435959815979004
14,35.038000000000004,"""0100000111110111""",0.3495452404022217
15,32.889900000000004,"""0100000111110111""",0.34333133697509766
16,31.293100000000003,"""0100000111110111""",0.34551501274108887
17,30.1688,"""0100000111110111""",0.3433659076690674
18,29.227700000000002,"""0100000111110111""",0.34410858154296875
19,28.4694,"""0100000111110111""",0.34418249130249023
20,27.9891,"""0100000111110111""",0.35453367233276367
21,27.515800000000002,"""0100000111110111""",0.35805249214172363
22,27.1278,"""0011111000001000""",0.37169337272644043
23,26.668100000000003,"""0011111000001000""",0.34772396087646484
24,26.2905,"""0011111000001000""",0.34172892570495605
25,25.803900000000002,"""0011111000001000""",0.3428070545196533
26,25.4099,"""0011111000001000""",0.3421328067779541
27,25.008000000000003,"""0011111000001000""",0.34258079528808594
28,24.7037,"""0011111000001000""",0.35812878608703613
29,24.483700000000002,"""0011111000001000""",0.3416135311126709
30,24.2074,"""0011111000001000""",0.3419010639190674
31,24.1079,"""0011111000001000""",0.3457181453704834
32,23.909200000000002,"""0011111000001000""",0.34148430824279785
33,23.791700000000002,"""0011111000001000""",0.3418712615966797
34,23.666900000000002,"""0011111000001000""",0.34252357482910156
35,23.5672,"""0011111000001000""",0.3425133228302002
36,23.5193,"""0011111000001000""",0.3398294448852539
37,23.4635,"""0011111000001000""",0.3632771968841553
38,23.3824,"""0011111000001000""",0.3410673141479492
39,23.4192,"""0011111000001000""",0.3445611000061035
40,23.294,"""0011111000001000""",0.3449976444244385
41,23.3353,"""0011111000001000""",0.3499124050140381
42,23.2335,"""0011111000001000""",0.3426849842071533
43,23.2801,"""0011111000001000""",0.34539151191711426
44,23.199,"""0011111000001000""",0.34606027603149414
45,23.224,"""0011111000001000""",0.3426690101623535
46,23.183300000000003,"""0011111000001000""",0.34442567825317383
47,23.1735,"""0011111000001000""",0.3426334857940674
48,23.152800000000003,"""0011111000001000""",0.3518638610839844
49,23.151400000000002,"""0011111000001000""",0.3420290946960449
50,23.1526,"""0011111000001000""",0.34322547912597656
51,23.1694,"""0011111000001000""",0.34859585762023926
52,23.148400000000002,"""0011111000001000""",0.3402516841888428
53,23.2664,"""0011111000001000""",0.34220433235168457
54,23.1893,"""0011111000001000""",0.34281110763549805
55,23.255000000000003,"""0011111000001000""",0.343977689743042
56,23.202,"""0011111000001000""",0.3424348831176758
57,23.2618,"""0011111000001000""",0.3419506549835205
58,23.2025,"""0011111000001000""",0.34319090843200684
59,23.1678,"""0011111000001000""",0.34256982803344727
60,23.1624,"""0011111000001000""",0.34163999557495117
61,23.1371,"""0011111000001000""",0.3455476760864258
62,23.1495,"""0011111000001000""",0.3411266803741455
63,23.1395,"""0011111000001000""",0.34209251403808594
64,23.141000000000002,"""0011111000001000""",0.34134531021118164
65,23.157700000000002,"""0011111000001000""",0.34351444244384766
66,23.145200000000003,"""0011111000001000""",0.3438456058502197
67,23.172800000000002,"""0011111000001000""",0.3461458683013916
68,23.183,"""0011111000001000""",0.3439054489135742
69,23.147100000000002,"""0011111000001000""",0.37647581100463867
70,23.1368,"""0011111000001000""",0.3472459316253662
71,23.2592,"""0011111000001000""",0.3584582805633545
72,23.2862,"""0011111000001000""",0.3426826000213623
73,23.392100000000003,"""0011111000001000""",0.34682488441467285
74,23.203300000000002,"""0011111000001000""",0.3431546688079834
75,23.2927,"""0011111000001000""",0.34403562545776367
76,23.1405,"""0011111000001000""",0.3419795036315918
77,23.3765,"""0011111000001000""",0.34146928787231445
78,23.1111,"""0011111000001000""",0.3444492816925049
79,23.2163,"""0011111000001000""",0.3503990173339844
80,23.161,"""0011111000001000""",0.3439316749572754
81,23.1462,"""0011111000001000""",0.3464667797088623
82,23.148500000000002,"""0011111000001000""",0.3406412601470947
83,23.1447,"""0011111000001000""",0.3460540771484375
84,23.1855,"""0011111000001000""",0.34410905838012695
85,23.1509,"""0011111000001000""",0.34450483322143555
86,23.1935,"""0011111000001000""",0.3419504165649414
87,23.1359,"""0011111000001000""",0.34165000915527344
88,23.192700000000002,"""0011111000001000""",0.34324121475219727
89,23.1159,"""0011111000001000""",0.3437962532043457
90,23.2237,"""0011111000001000""",0.3442962169647217
91,23.149,"""0011111000001000""",0.34629106521606445
92,23.261000000000003,"""0011111000001000""",0.3464493751525879
93,23.2144,"""0011111000001000""",0.3432953357696533
94,23.1798,"""0011111000001000""",0.34565162658691406
95,23.1874,"""0011111000001000""",0.34758925437927246
96,23.240000000000002,"""0011111000001000""",0.3495922088623047
97,23.1686,"""0011111000001000""",0.348832368850708
98,23.2191,"""0011111000001000""",0.34839940071105957
99,23.17,"""0011111000001000""",0.35022521018981934
