run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
d8188dfa,tr_efficient,4,2,0,bench_out_shot_diff/theta_d8188dfa.pt,bench_out_shot_diff/iter_d8188dfa.csv,RMSprop_003,0
51cf4b8c,tr_efficient,4,2,1,bench_out_shot_diff/theta_51cf4b8c.pt,bench_out_shot_diff/iter_51cf4b8c.csv,RMSprop_003,0
92ab53f0,tr_efficient,4,2,2,bench_out_shot_diff/theta_92ab53f0.pt,bench_out_shot_diff/iter_92ab53f0.csv,RMSprop_003,0
f01bb3b3,tr_efficient,4,3,0,bench_out_shot_diff/theta_f01bb3b3.pt,bench_out_shot_diff/iter_f01bb3b3.csv,RMSprop_003,0
f91be669,tr_efficient,4,3,1,bench_out_shot_diff/theta_f91be669.pt,bench_out_shot_diff/iter_f91be669.csv,RMSprop_003,0
e0190df2,tr_efficient,4,3,2,bench_out_shot_diff/theta_e0190df2.pt,bench_out_shot_diff/iter_e0190df2.csv,RMSprop_003,0
9d344501,tr_efficient,4,4,0,bench_out_shot_diff/theta_9d344501.pt,bench_out_shot_diff/iter_9d344501.csv,RMSprop_003,0
cbf1d8e0,tr_efficient,4,4,1,bench_out_shot_diff/theta_cbf1d8e0.pt,bench_out_shot_diff/iter_cbf1d8e0.csv,RMSprop_003,0
67102820,tr_efficient,4,4,2,bench_out_shot_diff/theta_67102820.pt,bench_out_shot_diff/iter_67102820.csv,RMSprop_003,0
7c493ea9,tr_efficient,4,5,0,bench_out_shot_diff/theta_7c493ea9.pt,bench_out_shot_diff/iter_7c493ea9.csv,RMSprop_003,0
a74ac0eb,tr_efficient,4,5,1,bench_out_shot_diff/theta_a74ac0eb.pt,bench_out_shot_diff/iter_a74ac0eb.csv,RMSprop_003,0
ad2703c5,tr_efficient,4,5,2,bench_out_shot_diff/theta_ad2703c5.pt,bench_out_shot_diff/iter_ad2703c5.csv,RMSprop_003,0
ccd5f84b,tr_efficient,4,6,0,bench_out_shot_diff/theta_ccd5f84b.pt,bench_out_shot_diff/iter_ccd5f84b.csv,RMSprop_003,0
fc2c4304,tr_efficient,4,6,1,bench_out_shot_diff/theta_fc2c4304.pt,bench_out_shot_diff/iter_fc2c4304.csv,RMSprop_003,0
c984e678,tr_efficient,4,6,2,bench_out_shot_diff/theta_c984e678.pt,bench_out_shot_diff/iter_c984e678.csv,RMSprop_003,0
e8f0becb,tr_efficient,8,1,0,bench_out_shot_diff/theta_e8f0becb.pt,bench_out_shot_diff/iter_e8f0becb.csv,RMSprop_003,0
2aca81a6,tr_efficient,8,1,1,bench_out_shot_diff/theta_2aca81a6.pt,bench_out_shot_diff/iter_2aca81a6.csv,RMSprop_003,0
90bfbc2d,tr_efficient,8,1,2,bench_out_shot_diff/theta_90bfbc2d.pt,bench_out_shot_diff/iter_90bfbc2d.csv,RMSprop_003,0
b2e4cf49,tr_efficient,8,2,0,bench_out_shot_diff/theta_b2e4cf49.pt,bench_out_shot_diff/iter_b2e4cf49.csv,RMSprop_003,0
685ee8dd,tr_efficient,8,2,1,bench_out_shot_diff/theta_685ee8dd.pt,bench_out_shot_diff/iter_685ee8dd.csv,RMSprop_003,0
25dbae18,tr_efficient,8,2,2,bench_out_shot_diff/theta_25dbae18.pt,bench_out_shot_diff/iter_25dbae18.csv,RMSprop_003,0
f61fbec6,tr_efficient,8,3,0,bench_out_shot_diff/theta_f61fbec6.pt,bench_out_shot_diff/iter_f61fbec6.csv,RMSprop_003,0
f669796b,tr_efficient,8,3,1,bench_out_shot_diff/theta_f669796b.pt,bench_out_shot_diff/iter_f669796b.csv,RMSprop_003,0
306cd692,tr_efficient,8,3,2,bench_out_shot_diff/theta_306cd692.pt,bench_out_shot_diff/iter_306cd692.csv,RMSprop_003,0
5edc1c62,tr_efficient,8,4,0,bench_out_shot_diff/theta_5edc1c62.pt,bench_out_shot_diff/iter_5edc1c62.csv,RMSprop_003,0
d3cfc453,tr_efficient,8,4,1,bench_out_shot_diff/theta_d3cfc453.pt,bench_out_shot_diff/iter_d3cfc453.csv,RMSprop_003,0
db08782c,tr_efficient,8,4,2,bench_out_shot_diff/theta_db08782c.pt,bench_out_shot_diff/iter_db08782c.csv,RMSprop_003,0
5f6159e0,tr_efficient,8,5,0,bench_out_shot_diff/theta_5f6159e0.pt,bench_out_shot_diff/iter_5f6159e0.csv,RMSprop_003,0
b5622b2c,tr_efficient,8,5,1,bench_out_shot_diff/theta_b5622b2c.pt,bench_out_shot_diff/iter_b5622b2c.csv,RMSprop_003,0
e1f401ba,tr_efficient,8,5,2,bench_out_shot_diff/theta_e1f401ba.pt,bench_out_shot_diff/iter_e1f401ba.csv,RMSprop_003,0
f87c575b,tr_efficient,8,6,0,bench_out_shot_diff/theta_f87c575b.pt,bench_out_shot_diff/iter_f87c575b.csv,RMSprop_003,0
7efbe60c,tr_efficient,8,6,1,bench_out_shot_diff/theta_7efbe60c.pt,bench_out_shot_diff/iter_7efbe60c.csv,RMSprop_003,0
fd58fd88,tr_efficient,8,6,2,bench_out_shot_diff/theta_fd58fd88.pt,bench_out_shot_diff/iter_fd58fd88.csv,RMSprop_003,0
287255ea,tr_correct_sampling,8,1,0,bench_out_shot_diff/theta_287255ea.pt,bench_out_shot_diff/iter_287255ea.csv,RMSprop_003,1000
2732eeb8,tr_correct_sampling,8,1,0,bench_out_shot_diff/theta_2732eeb8.pt,bench_out_shot_diff/iter_2732eeb8.csv,RMSprop_003,10000
9685d021,tr_correct_sampling,8,1,1,bench_out_shot_diff/theta_9685d021.pt,bench_out_shot_diff/iter_9685d021.csv,RMSprop_003,1000
50c0bbbc,tr_correct_sampling,8,1,1,bench_out_shot_diff/theta_50c0bbbc.pt,bench_out_shot_diff/iter_50c0bbbc.csv,RMSprop_003,10000
edd074e8,tr_correct_sampling,8,1,2,bench_out_shot_diff/theta_edd074e8.pt,bench_out_shot_diff/iter_edd074e8.csv,RMSprop_003,1000
a8ed7eb7,tr_correct_sampling,8,1,2,bench_out_shot_diff/theta_a8ed7eb7.pt,bench_out_shot_diff/iter_a8ed7eb7.csv,RMSprop_003,10000
1953530a,tr_correct_sampling,8,2,0,bench_out_shot_diff/theta_1953530a.pt,bench_out_shot_diff/iter_1953530a.csv,RMSprop_003,1000
153d639b,tr_correct_sampling,8,2,0,bench_out_shot_diff/theta_153d639b.pt,bench_out_shot_diff/iter_153d639b.csv,RMSprop_003,10000
24433e63,tr_correct_sampling,8,2,1,bench_out_shot_diff/theta_24433e63.pt,bench_out_shot_diff/iter_24433e63.csv,RMSprop_003,1000
07cb064a,tr_correct_sampling,8,2,1,bench_out_shot_diff/theta_07cb064a.pt,bench_out_shot_diff/iter_07cb064a.csv,RMSprop_003,10000
b6a132fb,tr_correct_sampling,8,2,2,bench_out_shot_diff/theta_b6a132fb.pt,bench_out_shot_diff/iter_b6a132fb.csv,RMSprop_003,1000
185ca533,tr_correct_sampling,8,2,2,bench_out_shot_diff/theta_185ca533.pt,bench_out_shot_diff/iter_185ca533.csv,RMSprop_003,10000
cd4def13,tr_correct_sampling,8,3,0,bench_out_shot_diff/theta_cd4def13.pt,bench_out_shot_diff/iter_cd4def13.csv,RMSprop_003,1000
6a5ea93b,tr_correct_sampling,8,3,0,bench_out_shot_diff/theta_6a5ea93b.pt,bench_out_shot_diff/iter_6a5ea93b.csv,RMSprop_003,10000
82f7635f,tr_correct_sampling,8,3,1,bench_out_shot_diff/theta_82f7635f.pt,bench_out_shot_diff/iter_82f7635f.csv,RMSprop_003,1000
4dd3e7cf,tr_correct_sampling,8,3,1,bench_out_shot_diff/theta_4dd3e7cf.pt,bench_out_shot_diff/iter_4dd3e7cf.csv,RMSprop_003,10000
22169388,tr_correct_sampling,8,3,2,bench_out_shot_diff/theta_22169388.pt,bench_out_shot_diff/iter_22169388.csv,RMSprop_003,1000
0b039de6,tr_correct_sampling,8,3,2,bench_out_shot_diff/theta_0b039de6.pt,bench_out_shot_diff/iter_0b039de6.csv,RMSprop_003,10000
1ac3a370,tr_correct_sampling,8,4,0,bench_out_shot_diff/theta_1ac3a370.pt,bench_out_shot_diff/iter_1ac3a370.csv,RMSprop_003,1000
88e87052,tr_correct_sampling,8,4,0,bench_out_shot_diff/theta_88e87052.pt,bench_out_shot_diff/iter_88e87052.csv,RMSprop_003,10000
ef90d662,tr_correct_sampling,8,4,1,bench_out_shot_diff/theta_ef90d662.pt,bench_out_shot_diff/iter_ef90d662.csv,RMSprop_003,1000
e5bd3ace,tr_correct_sampling,8,4,1,bench_out_shot_diff/theta_e5bd3ace.pt,bench_out_shot_diff/iter_e5bd3ace.csv,RMSprop_003,10000
6aa82390,tr_correct_sampling,8,4,2,bench_out_shot_diff/theta_6aa82390.pt,bench_out_shot_diff/iter_6aa82390.csv,RMSprop_003,1000
2e3933db,tr_correct_sampling,8,4,2,bench_out_shot_diff/theta_2e3933db.pt,bench_out_shot_diff/iter_2e3933db.csv,RMSprop_003,10000
fe6a6887,tr_correct_sampling,8,5,0,bench_out_shot_diff/theta_fe6a6887.pt,bench_out_shot_diff/iter_fe6a6887.csv,RMSprop_003,1000
78a33170,tr_correct_sampling,8,5,0,bench_out_shot_diff/theta_78a33170.pt,bench_out_shot_diff/iter_78a33170.csv,RMSprop_003,10000
2b7cdc00,tr_correct_sampling,8,5,1,bench_out_shot_diff/theta_2b7cdc00.pt,bench_out_shot_diff/iter_2b7cdc00.csv,RMSprop_003,1000
f6229f46,tr_correct_sampling,8,5,1,bench_out_shot_diff/theta_f6229f46.pt,bench_out_shot_diff/iter_f6229f46.csv,RMSprop_003,10000
df23cd41,tr_correct_sampling,8,5,2,bench_out_shot_diff/theta_df23cd41.pt,bench_out_shot_diff/iter_df23cd41.csv,RMSprop_003,1000
4a77b2c7,tr_correct_sampling,8,5,2,bench_out_shot_diff/theta_4a77b2c7.pt,bench_out_shot_diff/iter_4a77b2c7.csv,RMSprop_003,10000
07640f89,tr_correct_sampling,8,6,0,bench_out_shot_diff/theta_07640f89.pt,bench_out_shot_diff/iter_07640f89.csv,RMSprop_003,1000
1a3b7f4d,tr_correct_sampling,8,6,0,bench_out_shot_diff/theta_1a3b7f4d.pt,bench_out_shot_diff/iter_1a3b7f4d.csv,RMSprop_003,10000
842dce01,tr_correct_sampling,8,6,1,bench_out_shot_diff/theta_842dce01.pt,bench_out_shot_diff/iter_842dce01.csv,RMSprop_003,1000
d2e9b816,tr_correct_sampling,8,6,1,bench_out_shot_diff/theta_d2e9b816.pt,bench_out_shot_diff/iter_d2e9b816.csv,RMSprop_003,10000
8fee5284,tr_correct_sampling,8,6,2,bench_out_shot_diff/theta_8fee5284.pt,bench_out_shot_diff/iter_8fee5284.csv,RMSprop_003,1000
34a7119d,tr_correct_sampling,8,6,2,bench_out_shot_diff/theta_34a7119d.pt,bench_out_shot_diff/iter_34a7119d.csv,RMSprop_003,10000
6630f255,tr_efficient,16,1,0,bench_out_shot_diff/theta_6630f255.pt,bench_out_shot_diff/iter_6630f255.csv,RMSprop_003,0
f8feb1db,tr_efficient,16,1,1,bench_out_shot_diff/theta_f8feb1db.pt,bench_out_shot_diff/iter_f8feb1db.csv,RMSprop_003,0
ca3cbf73,tr_efficient,16,1,2,bench_out_shot_diff/theta_ca3cbf73.pt,bench_out_shot_diff/iter_ca3cbf73.csv,RMSprop_003,0
b64f39f5,tr_efficient,16,2,0,bench_out_shot_diff/theta_b64f39f5.pt,bench_out_shot_diff/iter_b64f39f5.csv,RMSprop_003,0
2eb0ff6f,tr_efficient,16,2,1,bench_out_shot_diff/theta_2eb0ff6f.pt,bench_out_shot_diff/iter_2eb0ff6f.csv,RMSprop_003,0
830d8a67,tr_efficient,16,2,2,bench_out_shot_diff/theta_830d8a67.pt,bench_out_shot_diff/iter_830d8a67.csv,RMSprop_003,0
4cbf3153,tr_efficient,16,3,0,bench_out_shot_diff/theta_4cbf3153.pt,bench_out_shot_diff/iter_4cbf3153.csv,RMSprop_003,0
71eaba64,tr_efficient,16,3,1,bench_out_shot_diff/theta_71eaba64.pt,bench_out_shot_diff/iter_71eaba64.csv,RMSprop_003,0
be1ee640,tr_efficient,16,3,2,bench_out_shot_diff/theta_be1ee640.pt,bench_out_shot_diff/iter_be1ee640.csv,RMSprop_003,0
9f6dc446,tr_efficient,16,4,0,bench_out_shot_diff/theta_9f6dc446.pt,bench_out_shot_diff/iter_9f6dc446.csv,RMSprop_003,0
65df301b,tr_efficient,16,4,1,bench_out_shot_diff/theta_65df301b.pt,bench_out_shot_diff/iter_65df301b.csv,RMSprop_003,0
42fc23c6,tr_efficient,16,4,2,bench_out_shot_diff/theta_42fc23c6.pt,bench_out_shot_diff/iter_42fc23c6.csv,RMSprop_003,0
cacb6cac,tr_efficient,16,5,0,bench_out_shot_diff/theta_cacb6cac.pt,bench_out_shot_diff/iter_cacb6cac.csv,RMSprop_003,0
c966f62d,tr_efficient,16,5,1,bench_out_shot_diff/theta_c966f62d.pt,bench_out_shot_diff/iter_c966f62d.csv,RMSprop_003,0
02e3529b,tr_efficient,16,5,2,bench_out_shot_diff/theta_02e3529b.pt,bench_out_shot_diff/iter_02e3529b.csv,RMSprop_003,0
d3ec4727,tr_efficient,16,6,0,bench_out_shot_diff/theta_d3ec4727.pt,bench_out_shot_diff/iter_d3ec4727.csv,RMSprop_003,0
1283699e,tr_efficient,16,6,1,bench_out_shot_diff/theta_1283699e.pt,bench_out_shot_diff/iter_1283699e.csv,RMSprop_003,0
a60beff9,tr_efficient,16,6,2,bench_out_shot_diff/theta_a60beff9.pt,bench_out_shot_diff/iter_a60beff9.csv,RMSprop_003,0
1abfc152,tr_correct_sampling,16,1,0,bench_out_shot_diff/theta_1abfc152.pt,bench_out_shot_diff/iter_1abfc152.csv,RMSprop_003,10000
